,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svc__C,params,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy
0,168.14184532165527,2.048327995076559,15.575039291381836,0.22516178099549033,0.001,{'svc__C': 0.001},0.8190476190476189,0.8193548387096774,0.8061538461538461,0.8297213622291022,0.7959866220735786,0.8140528576427647,0.011724708361752913,1,0.8012422360248447,0.79375,0.81875,0.8375,0.74375,0.7989984472049689,0.031487982184748665,1,0.8376623376623377,0.8466666666666667,0.793939393939394,0.8220858895705522,0.8561151079136691,0.8312938791505239,0.021785857314500837,1,0.821875,0.825,0.803125,0.828125,0.809375,0.8175000000000001,0.00960143218483577,1
1,165.44533834457397,1.0765084567023002,15.40841851234436,0.14874865852282582,0.01,{'svc__C': 0.01},0.8190476190476189,0.8193548387096774,0.8061538461538461,0.8297213622291022,0.7959866220735786,0.8140528576427647,0.011724708361752913,1,0.8012422360248447,0.79375,0.81875,0.8375,0.74375,0.7989984472049689,0.031487982184748665,1,0.8376623376623377,0.8466666666666667,0.793939393939394,0.8220858895705522,0.8561151079136691,0.8312938791505239,0.021785857314500837,1,0.821875,0.825,0.803125,0.828125,0.809375,0.8175000000000001,0.00960143218483577,1
2,164.758615398407,0.8649786043218199,15.382878160476684,0.14590642881547267,0.1,{'svc__C': 0.1},0.8190476190476189,0.8193548387096774,0.8061538461538461,0.8297213622291022,0.7959866220735786,0.8140528576427647,0.011724708361752913,1,0.8012422360248447,0.79375,0.81875,0.8375,0.74375,0.7989984472049689,0.031487982184748665,1,0.8376623376623377,0.8466666666666667,0.793939393939394,0.8220858895705522,0.8561151079136691,0.8312938791505239,0.021785857314500837,1,0.821875,0.825,0.803125,0.828125,0.809375,0.8175000000000001,0.00960143218483577,1
3,164.8129322528839,0.9035497556504515,15.378239107131957,0.1593406547537613,1,{'svc__C': 1},0.8190476190476189,0.8193548387096774,0.8061538461538461,0.8297213622291022,0.7959866220735786,0.8140528576427647,0.011724708361752913,1,0.8012422360248447,0.79375,0.81875,0.8375,0.74375,0.7989984472049689,0.031487982184748665,1,0.8376623376623377,0.8466666666666667,0.793939393939394,0.8220858895705522,0.8561151079136691,0.8312938791505239,0.021785857314500837,1,0.821875,0.825,0.803125,0.828125,0.809375,0.8175000000000001,0.00960143218483577,1
4,165.10867853164672,1.104407637370009,15.411001539230346,0.15644561350271602,10,{'svc__C': 10},0.8190476190476189,0.8193548387096774,0.8061538461538461,0.8297213622291022,0.7959866220735786,0.8140528576427647,0.011724708361752913,1,0.8012422360248447,0.79375,0.81875,0.8375,0.74375,0.7989984472049689,0.031487982184748665,1,0.8376623376623377,0.8466666666666667,0.793939393939394,0.8220858895705522,0.8561151079136691,0.8312938791505239,0.021785857314500837,1,0.821875,0.825,0.803125,0.828125,0.809375,0.8175000000000001,0.00960143218483577,1
5,165.05418481826783,0.9148238856705483,15.37763066291809,0.15677901146834627,100,{'svc__C': 100},0.8190476190476189,0.8193548387096774,0.8061538461538461,0.8297213622291022,0.7959866220735786,0.8140528576427647,0.011724708361752913,1,0.8012422360248447,0.79375,0.81875,0.8375,0.74375,0.7989984472049689,0.031487982184748665,1,0.8376623376623377,0.8466666666666667,0.793939393939394,0.8220858895705522,0.8561151079136691,0.8312938791505239,0.021785857314500837,1,0.821875,0.825,0.803125,0.828125,0.809375,0.8175000000000001,0.00960143218483577,1
6,164.78639278411865,0.9316887799639604,15.389932537078858,0.1656191760686243,1000,{'svc__C': 1000},0.8190476190476189,0.8193548387096774,0.8061538461538461,0.8297213622291022,0.7959866220735786,0.8140528576427647,0.011724708361752913,1,0.8012422360248447,0.79375,0.81875,0.8375,0.74375,0.7989984472049689,0.031487982184748665,1,0.8376623376623377,0.8466666666666667,0.793939393939394,0.8220858895705522,0.8561151079136691,0.8312938791505239,0.021785857314500837,1,0.821875,0.825,0.803125,0.828125,0.809375,0.8175000000000001,0.00960143218483577,1
