C	split0_fit_time	split1_fit_time	split2_fit_time	split3_fit_time	split4_fit_time	split0_score_time	split1_score_time	split2_score_time	split3_score_time	split4_score_time	split0_test_f1	split1_test_f1	split2_test_f1	split3_test_f1	split4_test_f1	split0_test_recall	split1_test_recall	split2_test_recall	split3_test_recall	split4_test_recall	split0_test_precision	split1_test_precision	split2_test_precision	split3_test_precision	split4_test_precision	split0_test_accuracy	split1_test_accuracy	split2_test_accuracy	split3_test_accuracy	split4_test_accuracy	mean_fit_time	mean_score_time	mean_test_f1	mean_test_recall	mean_test_precision	mean_test_accuracy
0.001	172.01957368850708	167.80365443229675	162.50655102729797	163.99412727355957	161.38058185577393	15.56040620803833	15.378514528274536	15.038853168487549	15.322293043136597	14.995885610580444	0.8190476190476189	0.8167202572347267	0.8061538461538461	0.8297213622291022	0.7959866220735786	0.8012422360248447	0.79375	0.81875	0.8375	0.74375	0.8376623376623377	0.8410596026490066	0.793939393939394	0.8220858895705522	0.8561151079136691	0.821875	0.821875	0.803125	0.828125	0.809375	165.54089765548707	15.25919051170349	0.8135259413477746	0.7989984472049689	0.8301724663469919	0.8168749999999999
0.01	162.8482310771942	162.56405663490295	163.8260316848755	173.40289425849915	170.72446060180664	15.260124444961548	15.3082594871521	15.13020920753479	16.060339212417603	15.436579465866089	0.8190476190476189	0.8167202572347267	0.8061538461538461	0.8297213622291022	0.7959866220735786	0.8012422360248447	0.79375	0.81875	0.8375	0.74375	0.8376623376623377	0.8410596026490066	0.793939393939394	0.8220858895705522	0.8561151079136691	0.821875	0.821875	0.803125	0.828125	0.809375	166.6731348514557	15.439102363586425	0.8135259413477746	0.7989984472049689	0.8301724663469919	0.8168749999999999
0.1	169.37213826179504	170.33945226669312	172.21673917770386	174.11438584327698	180.54213213920593	15.537602424621582	15.758531332015991	15.739426851272583	16.001641750335693	17.97593355178833	0.8190476190476189	0.8167202572347267	0.8061538461538461	0.8297213622291022	0.7959866220735786	0.8012422360248447	0.79375	0.81875	0.8375	0.74375	0.8376623376623377	0.8410596026490066	0.793939393939394	0.8220858895705522	0.8561151079136691	0.821875	0.821875	0.803125	0.828125	0.809375	173.316969537735	16.202627182006836	0.8135259413477746	0.7989984472049689	0.8301724663469919	0.8168749999999999
1.0	188.40085077285767	186.49490642547607	183.16410732269287	188.32446599006653	184.6149935722351	17.048308610916138	18.61020803451538	16.74852991104126	16.8273983001709	16.086066007614136	0.8190476190476189	0.8167202572347267	0.8061538461538461	0.8297213622291022	0.7959866220735786	0.8012422360248447	0.79375	0.81875	0.8375	0.74375	0.8376623376623377	0.8410596026490066	0.793939393939394	0.8220858895705522	0.8561151079136691	0.821875	0.821875	0.803125	0.828125	0.809375	186.19986481666564	17.064102172851562	0.8135259413477746	0.7989984472049689	0.8301724663469919	0.8168749999999999
10.0	179.02032017707825	169.53829741477966	168.18051385879517	167.3806312084198	169.48640775680542	16.009531259536743	15.600528478622437	15.234541416168213	16.093523025512695	16.270541191101074	0.8190476190476189	0.8167202572347267	0.8061538461538461	0.8297213622291022	0.7959866220735786	0.8012422360248447	0.79375	0.81875	0.8375	0.74375	0.8376623376623377	0.8410596026490066	0.793939393939394	0.8220858895705522	0.8561151079136691	0.821875	0.821875	0.803125	0.828125	0.809375	170.72123408317566	15.841733074188232	0.8135259413477746	0.7989984472049689	0.8301724663469919	0.8168749999999999
100.0	172.90427780151367	171.75856399536133	167.03423595428467	172.7376275062561	295.6920738220215	15.779090166091919	15.527565956115723	15.236146688461304	16.185142278671265	22.361371755599976	0.8190476190476189	0.8167202572347267	0.8061538461538461	0.8297213622291022	0.7959866220735786	0.8012422360248447	0.79375	0.81875	0.8375	0.74375	0.8376623376623377	0.8410596026490066	0.793939393939394	0.8220858895705522	0.8561151079136691	0.821875	0.821875	0.803125	0.828125	0.809375	196.02535581588745	17.01786336898804	0.8135259413477746	0.7989984472049689	0.8301724663469919	0.8168749999999999
1000.0	216.5576934814453	201.05343079566956	189.83108019828796	178.34298586845398	175.8090307712555	17.71156597137451	17.529550790786743	15.768149375915527	16.039543628692627	15.569001197814941	0.8190476190476189	0.8167202572347267	0.8061538461538461	0.8297213622291022	0.7959866220735786	0.8012422360248447	0.79375	0.81875	0.8375	0.74375	0.8376623376623377	0.8410596026490066	0.793939393939394	0.8220858895705522	0.8561151079136691	0.821875	0.821875	0.803125	0.828125	0.809375	192.31884422302247	16.52356219291687	0.8135259413477746	0.7989984472049689	0.8301724663469919	0.8168749999999999
