mean_R,mean_G,mean_B,std_R,std_G,std_B,skew_G,skew_B,kurt_R,kurt_G,kurt_B
161.25709533691406,157.30870056152344,118.66232299804688,60.83484532544106,63.30674202962122,66.15188960027623,-0.3049311301435087,-0.2672544175950133,2.3921379940272067,2.039839541297463,1.7109087411345787
148.64073181152344,138.02452087402344,105.39801025390624,59.70492782194176,60.82368096337351,58.73106829854879,0.026262824486697,0.0291713029841624,2.1792391973785192,2.02327453019388,2.327415970664418
141.46495056152344,136.5186767578125,107.75189208984376,58.42579828988941,60.05119900349788,58.42748333964907,0.0359643596024851,0.0390468352501548,2.222133581298599,1.9911411607851093,2.2218772468845107
129.1053009033203,119.7119598388672,89.08401489257812,57.01832370615024,54.25409112307867,46.825273007526064,0.191683940937135,0.2981551070555888,1.772895979708289,2.162773632677706,3.89780190571695
132.60488891601562,122.63313293457033,94.67625427246094,54.63386753392396,53.47558613046515,45.97865332287024,0.1231267664969079,0.1937092652087502,1.9723134626724352,2.1488272692278167,3.931866217928917
121.5893096923828,113.88029479980467,85.59126281738281,57.40754514948668,56.5332241323448,46.82929121633258,0.3039778771179208,0.5348111916591218,1.840481492289534,1.957006830797886,4.15658839222614
124.79090881347656,117.08457946777344,92.55511474609376,56.09566172090041,54.07834849665917,45.39748813979645,0.1661682760013853,0.2808813495295899,1.6467279083723858,1.9065371272089249,3.8389428983086793
119.43498229980467,106.1182861328125,83.32945251464844,56.33276990856324,52.56588230505309,45.30556179887717,0.3842787510553871,0.6002106334048005,1.8004813133184885,2.374746246286093,4.303551086236558
109.41558837890624,100.11466979980467,76.9049072265625,56.01774057778949,51.74183616285918,41.38154727855369,0.4632540815096359,0.9055753415510276,1.5904453726424717,2.1850116807311526,5.340651117952594
113.43240356445312,101.8280792236328,79.551513671875,54.94681273779071,49.53241477098473,41.08050116337187,0.3518459208192832,0.6167566256124585,1.4464633717415092,2.1903799710044733,4.629504714523909
110.5177764892578,100.2994384765625,78.97256469726562,53.995933844496925,48.82839372100955,40.65783278699312,0.4425504435732836,0.7665622310313766,1.5224855575031266,2.2767096938114086,4.736096101388639
126.17977905273438,116.16749572753906,91.05751037597656,60.75091474723002,57.5826313746658,50.39038793600471,0.3685234265155201,0.5499162033257637,1.6887556962198518,2.092242814622684,3.567691602452349
122.73414611816406,110.96028137207033,93.39079284667967,58.35069654820408,56.46905502123385,50.35342504138824,0.3549924484875358,0.5006838985695118,1.8605036531088452,2.121156076454904,3.3550472393074955
112.25209045410156,100.06062316894533,85.9544677734375,56.45735303752279,52.50487359725016,48.57575941397055,0.6472533952663669,0.8173619046125776,2.0213786966857894,2.702285718885796,3.6885131790229817
104.8620147705078,93.97048950195312,79.70619201660156,53.473506920522105,48.916821149151616,43.38763713761141,0.6093028645156229,0.8731923092208725,1.9405662447897492,2.771087467828907,4.477330397853016
111.56208801269533,98.86042785644533,83.68307495117188,54.16697920137582,50.08917711709124,44.05355375621382,0.6107512869355585,0.8977455002152197,1.9164593090264503,2.620972596515988,4.380405092429668
111.71559143066406,101.93943786621094,88.08184814453125,56.65352087959303,52.650685709122605,48.26854210642258,0.5212762156748639,0.6765306233818934,1.8672544546592,2.503196823154484,3.5436791969574197
110.7646026611328,100.69723510742188,84.45465087890625,55.12740502681636,50.22051114503847,44.28864341889583,0.5628307179832229,0.820623679496635,1.8148067383252653,2.6349723808454057,4.35643331539462
126.79794311523438,112.09417724609376,89.46064758300781,59.81846575987624,56.66186411295107,49.34997364886488,0.2965827332531897,0.4489083282516434,1.6991427070374443,2.1106076241490435,3.6679485488770287
116.12498474121094,104.79530334472656,87.17947387695312,57.26072589063329,52.99123252392138,45.75832987815825,0.4541579781009066,0.7053562450478565,1.7072588735794665,2.3276125602705178,4.186452000251392
121.12277221679688,108.84140014648438,87.27325439453125,60.44763769831445,57.755969182517774,49.53279561864619,0.5256515667922858,0.8333166720484401,1.791680474689206,2.149762039634327,3.973804829660088
129.3966827392578,115.1434326171875,88.86921691894531,55.24576941660858,51.91402189926168,43.82486863635364,0.2076311416143668,0.3451315412130685,1.6964994441472074,2.175760677706118,4.284176311301577
116.8056640625,103.52145385742188,85.62734985351562,55.4824145439912,51.19644892951887,46.14909004782429,0.5414213279174672,0.7392059417352499,1.8332997280357308,2.5286896507885346,3.830031245435364
114.6150360107422,101.76911926269533,83.76173400878906,58.8460410580642,53.93843320654649,45.48776491034575,0.5311886261634844,0.8856455703703578,1.6326184890798745,2.312918896483005,4.572727494494233
108.712646484375,99.98416137695312,80.97651672363281,55.679038084012944,54.28199261527271,43.726356414495335,0.5637887006293351,1.0785836712820946,1.9446762411039689,2.1527375034107785,5.112590888470486
97.39132690429688,87.97648620605469,76.95693969726562,49.81540356994135,45.98568515541464,42.1688859550278,0.7774882721085393,1.008289972923834,2.2599325655570786,3.1121422978502573,4.401306180635324
89.71769714355469,83.45535278320312,73.21287536621094,43.36847246106191,39.865285494803615,36.218956260482464,0.6593157318493817,0.8791647803604824,2.40208311159599,3.364379805578297,4.937883149277593
101.5963897705078,95.00225830078124,84.83009338378906,49.13857015558054,47.29263621031742,45.43974004244883,0.6297531919720575,0.7099756158108651,2.2602032947912627,2.634289317874641,3.090965884091442
139.4767608642578,128.3284912109375,88.0150146484375,54.26285841574834,53.45136941966002,48.45997072425406,-0.0383726320436569,-0.0514930546624162,1.9665780873938488,2.088750276598759,3.091642549676229
134.23634338378906,122.8017578125,82.3602294921875,50.4975398421584,51.46000650854325,42.01492474948808,0.0446705442409839,0.082076718378628,2.042468332364046,1.893899225939886,4.2620825158401
131.54774475097656,129.77227783203125,88.86003112792969,56.97170111988147,59.84539017851533,51.772287932357386,0.0709667981059522,0.1096112791740967,2.1433820957454714,1.7604088222639769,3.143018347893965
127.43733215332033,119.17919921875,89.27993774414062,54.95541803076192,53.62370664864197,45.004751380551255,0.0266143571592479,0.0450206096554032,1.8348545964507987,2.024027435469309,4.07953111391403
135.8076629638672,133.72201538085938,97.22779846191406,56.87335733799692,58.81695814453662,54.72936151679474,-0.0212792419790493,-0.0264120851670158,2.1721341916141643,1.898942768442997,2.533031498212341
138.421630859375,128.6332550048828,91.20486450195312,54.78252507274703,56.73697385600458,50.55693387425371,0.153652616360206,0.2171682254574082,2.337507153240301,2.0316854000064613,3.22253930847687
134.1574249267578,125.32333374023438,92.30401611328124,53.86275402788704,53.02311181864796,46.59164107223026,0.0488462559035577,0.0719950924096498,2.018180206990941,2.149083628929973,3.604807959579814
135.2122344970703,126.2877197265625,99.16217041015624,56.55018547832484,55.89384190640072,50.543686272326894,0.046710946454856,0.0631698455463742,2.0323974101345312,2.129555283018423,3.184762978480233
151.0687255859375,139.9369659423828,96.38166809082033,56.21668480373668,57.97523925082631,54.403707054857776,-0.0456657333392451,-0.0552627642635624,2.2760088110271046,2.012169975832718,2.59490157108317
147.84619140625,139.5834197998047,103.16561889648438,56.70193093988088,56.83792521547152,54.67556627220971,-0.0316776102368502,-0.0355866568518727,2.166706444014707,2.146043914624355,2.506214919308108
153.67404174804688,140.6308135986328,99.74836730957033,53.16823104294525,54.16893854808144,51.022783362699286,-0.141651673755429,-0.1695041159764984,2.371995235447123,2.201513508838722,2.796830016040436
144.31829833984375,137.36997985839844,99.30769348144533,54.7445927283232,55.43313173354776,52.50595354902375,0.0374868068389642,0.0441124362275011,2.27271402769188,2.161882315980338,2.6858113774204204
155.18043518066406,142.73500061035156,102.03936767578124,49.7000004780676,53.55693472267584,52.76908759587008,-0.0974900885669415,-0.1019222136753014,2.8863848771755385,2.140508523390773,2.271231860601605
164.1427001953125,152.54885864257812,112.9885711669922,51.71379193266551,54.58120523032327,53.76730400854,-0.281810299138023,-0.2948026904360937,2.7548477569693475,2.2199881333542586,2.357491281530002
162.55433654785156,149.75340270996094,108.5715789794922,50.96884976786017,54.46769607289482,53.88160105376871,-0.1051589539231059,-0.1086280035110259,2.7139546734020605,2.080970384523181,2.173001136175598
151.7720489501953,142.3358612060547,104.37969970703124,55.27216949176923,55.10803187915232,50.60574925028006,-0.3015339361683095,-0.3893868869852672,2.2720967059152786,2.29928737104207,3.233355231258799
152.86611938476562,145.1704559326172,100.19590759277344,55.64119011053999,58.134620554459886,56.859395897548,-0.0121847064513417,-0.0130230549682211,2.362914233795848,1.9828699536595145,2.16682898191617
147.0640869140625,135.57664489746094,104.13465881347656,54.7061010266884,54.07482544043954,51.74560272197176,-0.0213816756193958,-0.0244009517089868,2.3502105577691927,2.4618938356286333,2.935999829433007
150.03341674804688,137.50376892089844,98.65242004394533,55.1251133256413,58.33164280393116,53.929598300141805,0.0489699816717459,0.0619670766416673,2.275632898203423,1.8150281035299376,2.48422794669858
144.69281005859375,132.36849975585938,95.40431213378906,54.721523407913686,54.29928624524166,49.35094164248539,-0.0276241052124988,-0.0367946139943744,2.1056438297707483,2.171906603425997,3.18299425463289
146.93222045898438,135.10140991210938,95.12295532226562,58.18244558745099,59.5029180795317,53.64081576445373,0.058321996799706,0.0796087961065292,2.018186645952325,1.84491413577047,2.793493856224005
153.01699829101562,144.25411987304688,106.1147003173828,58.632608086935534,58.59086423726429,54.73379887219512,-0.1380398972028557,-0.1693275261569836,2.118120764043842,2.124163552676005,2.789235609475957
142.82225036621094,135.91021728515625,94.84988403320312,58.69503204723093,57.795458018995234,54.562982009130096,-0.0633324484358307,-0.0752684746081795,1.819207935838129,1.9351421787256329,2.436101211065394
138.30313110351562,125.64138793945312,86.18751525878906,51.378501902312976,53.164220629637626,43.920056045192425,0.1280732817192539,0.2271581044238073,2.08767561155831,1.8210042480248905,3.9096440833202513
125.68087768554688,115.41804504394533,80.12217712402344,54.42331919931664,52.90566391788587,44.07258353841028,0.3752923473834989,0.6491883029759576,1.940022672718689,2.1723921831988475,4.51100042401851
131.6250457763672,116.8971710205078,81.74302673339844,52.58282785224632,51.27063645172984,43.22323208940349,0.340375421899675,0.5680840579975878,2.041793507387067,2.258981827895623,4.472173216806314
134.87001037597656,122.82560729980467,85.70863342285156,51.70938678260243,52.38906647653999,42.707667641937455,0.0818529065242074,0.1510909743591671,1.930852312522588,1.8325843253284868,4.149570901427952
136.93756103515625,122.88609313964844,86.85084533691406,52.11513866930578,51.98597567564685,44.704770382540985,0.2062814692802766,0.3243823443513166,2.18736832996908,2.2091881936637563,4.039820199609622
125.7694091796875,119.2954559326172,84.44580078125,45.93501788832293,45.01038021939619,40.46722432504598,0.315201472123558,0.4337265736427301,2.627598871218713,2.850256203494268,4.362354536316916
133.90074157714844,124.26893615722656,87.86109924316406,54.93875281372662,55.03997501356249,49.263596351208,0.2942473268210546,0.4103636376271794,2.2677283089515257,2.251092254695384,3.507532901677807
143.3360595703125,131.61163330078125,93.94140625,56.307224665726544,58.17827899979744,52.1145584296498,0.0670788619196384,0.0933235194636331,2.1817562254307314,1.914340693177577,2.973216005874121
133.9734649658203,125.04606628417967,91.68733215332033,56.06266178793066,55.177489316203264,48.58491870540756,0.0980917572474185,0.1436858096701173,1.9298050864703653,2.0566508063166244,3.4213884110200765
132.15721130371094,120.14166259765624,84.96492004394531,56.61157946699028,56.802949082583474,47.04135396017314,0.1549987862963844,0.2728987267446375,1.8625844312784785,1.837610740289816,3.906769630760375
131.59805297851562,118.830810546875,86.80926513671875,54.1031466813919,53.56600275181879,44.57200468790472,0.2025632772771806,0.3515943845292681,1.895152467907874,1.9723196302010615,4.114201746996449
114.06002807617188,110.60392761230467,73.9071044921875,50.35497070891788,51.73333149646964,40.02635020224201,0.2905621217351644,0.6273535588872038,2.074586092361633,1.8621688849220728,5.196571289541654
129.9779052734375,123.57986450195312,84.58517456054688,59.40818434392831,58.12958388625516,51.50935805481479,0.2045738431849437,0.2940243740551302,1.695168539240526,1.8493075605314009,2.999531671528546
131.025146484375,129.08277893066406,88.94253540039062,57.0897835537061,59.79494837276096,51.74824699176528,0.0616246554524652,0.0950738460339832,1.958755939584865,1.6276309188572633,2.901558578716368
130.4778289794922,125.36294555664062,92.3935089111328,58.21303708930093,58.64946426410943,50.64414797485986,0.1227748469867972,0.1906837756061137,1.881145661671992,1.8257750135162285,3.2838732090947262
136.2969512939453,132.31539916992188,91.86781311035156,59.24868811985846,62.2287949687688,51.38015489020652,-0.0334143261986882,-0.0593636579442853,1.7886249633296682,1.4698353153080823,3.162660728369333
131.22674560546875,124.35247802734376,93.8103485107422,58.66881969201588,57.74906355951449,49.1826373937952,0.066759470449923,0.108071773952134,1.7426873646493857,1.856389493538283,3.52859351306794
129.48556518554688,120.0565948486328,91.59027099609376,56.34529800971086,54.33284289376802,47.23607062135687,0.0478659737107006,0.072843850901732,1.722700278229938,1.9924651166461345,3.487750356426057
138.5870361328125,125.22349548339844,88.97055053710938,53.96488341272382,54.55050187643335,46.90008071903217,0.0673685259977298,0.1060065074772242,2.0129072158432098,1.9278521631230696,3.52837201271671
128.27886962890625,117.8333740234375,91.87171936035156,57.619487954401045,55.61561603990787,49.32181460823728,0.190234753991546,0.2727488815006504,1.8485989449332871,2.129772771115453,3.4432146164225763
127.49935913085938,121.7396240234375,85.04331970214844,56.65260729579998,54.14397831652129,51.00072224650969,0.2284326411306382,0.2733251978702007,1.8869537937474767,2.2617272010764973,2.872999616177503
121.14149475097656,107.4833526611328,78.61007690429688,47.510193852329685,45.31254139236666,36.56029680552226,0.0985279670869315,0.1875796173970346,1.6950142943144415,2.048551527273037,4.833722604075467
114.32632446289062,103.4270477294922,78.49546813964844,46.51141303092003,44.55790033391718,35.21670900627336,0.2184125869723597,0.4423902121409347,1.8133268928744737,2.1528579066082107,5.517205520768086
142.0892333984375,137.02047729492188,98.8975830078125,56.38749501039547,57.67352231642021,52.24537726975145,-0.0539788166992377,-0.0726121304505564,2.0166329649557686,1.8426895147313236,2.736318145173426
152.10694885253906,132.67074584960938,94.95364379882812,52.3462020466504,53.013920716222025,45.05540296898307,-0.1610907164205366,-0.2624216433238057,2.071894246980491,1.9694664911028863,3.775033237868732
135.32327270507812,126.90170288085938,96.23220825195312,56.35425873152027,56.10605262706905,50.645273515665714,0.046796139459476,0.0636242107484991,1.9434669037929175,1.978086397577692,2.9793973816013204
151.17391967773438,143.365234375,103.6204833984375,58.49583481049565,61.04733137941891,55.923336231484,-0.1538344501059386,-0.2001126017202264,2.055153222756351,1.7325159587519143,2.460207229176333
132.42137145996094,123.4092254638672,90.15957641601562,55.84028831848003,55.45694168740268,46.676123221332176,0.1107100618864994,0.1856823001936879,1.8059896219819176,1.856445464469223,3.699361288572739
140.77066040039062,132.0511932373047,90.45480346679688,57.54215679080384,59.02875984840555,50.784128543421325,-0.0128436977890661,-0.0201695887109406,1.921151949453542,1.7348088284928562,3.166607548037197
139.098876953125,126.829345703125,94.5596923828125,53.82492921807295,53.59495651121552,46.297562590367285,-0.038079750917602,-0.0590733343635906,1.945399347187312,1.9790052389601476,3.553940277378221
141.14013671875,132.03790283203125,96.32362365722656,59.89691219673986,60.10190446081938,54.8303262242636,0.0013912188280594,0.001832304543462,1.9241093205549888,1.8979927323035388,2.740085793615417
140.97410583496094,135.500732421875,93.44439697265624,59.00932769206346,60.60510656978215,53.766162998158855,-0.0236064037841508,-0.033808846696612,1.9570128028508773,1.7588931454848868,2.839488774601702
128.9780731201172,121.74244689941406,85.5042724609375,58.34736917004402,59.37856431544394,48.05647433381759,0.1460577163868255,0.2755230058409066,1.778980278591746,1.6585840244830208,3.865882293832188
125.8798370361328,117.56289672851562,89.56980895996094,63.77629698466519,62.59074573540065,52.31153052000776,0.2018575553812724,0.3457666539118305,1.5757168697678043,1.6985364781058865,3.48117355201082
141.7888641357422,130.81907653808594,98.046875,58.518920905084265,59.15309734092836,51.72724126621941,-0.0201281531263989,-0.0301008282639665,1.8034872187533604,1.727381825298448,2.954071732028537
142.4934539794922,129.25018310546875,94.42472839355467,54.58258284001111,55.57098962281218,48.00291254187248,-0.0833380313448925,-0.1292959328081726,1.9884218105790863,1.8506842327662187,3.323950087291413
141.06219482421875,131.11965942382812,97.88528442382812,54.32625027290997,55.87411595690027,49.3701780750075,-0.0733785360148503,-0.1063670111636058,2.0410305834050355,1.8240879459374968,2.9924689834936515
138.27197265625,127.15573120117188,96.05865478515624,59.949022426620566,60.480716956105226,51.51408956892439,-0.0145498691344345,-0.0235467944808927,1.7503344567487362,1.689591598991513,3.210298009891904
143.21389770507812,131.9125213623047,94.71873474121094,57.91081873855765,58.50986201764897,51.09983455347047,-0.1138086602064057,-0.1708456991686963,1.956895572323416,1.8779765927986436,3.2279626022241774
146.09310913085938,141.47708129882812,109.11726379394533,59.62365335326394,62.27570612890184,62.81377314128744,0.0840030036268174,0.0818627164553014,2.5530495570758096,2.145156272951407,2.072593115850828
111.84669494628906,100.55665588378906,85.75187683105469,59.15026609102767,53.40630080475253,46.63451433956892,0.3900581108725218,0.5858472973705271,1.5165749252029117,2.2820265437186857,3.925191490260625
139.85025024414062,124.48635864257812,90.34829711914062,60.421294963558445,60.21509725718116,50.04155343779127,0.1244097472074067,0.2167595471480314,1.7464913301993332,1.7705368954451988,3.7119611124826735
115.43341064453124,103.35923767089844,82.96070861816406,60.22163291932459,54.77236516059633,46.71846582025313,0.3857026789542415,0.6215433470045907,1.524003733838276,2.2271535521969708,4.2076717268045565
125.84140014648438,117.33511352539062,93.37663269042967,62.81280165420035,61.7129341401781,54.22649532875938,0.30309944404045,0.4467649721801638,1.814515462279994,1.947370338595539,3.266684450793157
144.2415771484375,125.25425720214844,94.36647033691406,60.98738459855509,58.124016119667424,50.113364143487374,-0.0225385647758293,-0.0351667655728922,1.5746057325481255,1.9085757760821231,3.453962616919495
102.50621032714844,94.476318359375,62.79734802246094,63.02636088192827,58.15061327230799,40.97655162265096,0.5413493084234379,1.5471565537847427,1.3905104759521891,1.9188719545787576,7.782543595631998
112.59487915039062,97.97142028808594,73.69599914550781,58.08965449733974,51.23682356552352,41.7267498019414,0.4558368275434068,0.8439414726036895,1.4653544800675753,2.4210796595881887,5.504015382399513
131.82949829101562,111.65690612792967,63.612884521484375,57.35119518226495,56.20246343868765,42.3872565499216,0.2517151363177338,0.5867721080204849,1.7186760636482508,1.863556279659604,5.760002691738965
148.69552612304688,136.12432861328125,86.44503784179688,65.29124398623412,69.77479303677198,68.0173003714316,0.2914462779100496,0.3146270166526751,2.71473993922728,2.0813915035225925,2.304997415070737
63.16575622558594,59.54443359375,47.274444580078125,38.93937047006225,35.43697266295643,28.43104532680578,1.3797496783595935,2.671724413721426,3.436476393853524,5.010056399665841,12.091989410740029
114.88615417480467,103.80450439453124,66.97300720214844,61.63345861934042,57.93288949739777,41.547094854469016,0.4176091920230086,1.132201264050677,1.565851658956903,2.0059311060575142,7.583228243146013
150.4999542236328,131.12353515625,73.060302734375,61.5459566921535,61.114169214368246,50.211337982261526,-0.0535766046349098,-0.0966040961795066,1.8012965821348237,1.852745142077836,4.066082216488403
151.62318420410156,129.68849182128906,71.28633117675781,61.6095832323732,58.36657648324161,44.35955111724813,-0.217319563170384,-0.4950283323933451,1.5103948153389657,1.8751097355206552,5.619982960520343
149.91690063476562,129.9158477783203,77.51805114746094,57.532112169431095,58.07304687639206,50.133644427192,0.0723794522855,0.1124996834123848,2.001134010225974,1.9276092308633568,3.4705662672842164
146.77801513671875,123.90701293945312,69.8704833984375,61.53248749955874,57.53868292384796,44.65817551952971,-0.0021979254354078,-0.0047009948531508,1.5608560960124958,2.0414609984377883,5.625703618887744
141.12973022460938,118.49627685546876,64.53996276855469,68.40511070852999,61.429692851822814,44.2654597695445,0.0362652927615607,0.0969239893066828,1.2130380884263563,1.8651564333991848,6.9178114406647655
157.5823211669922,135.66810607910156,79.07125854492188,59.95445072270697,60.7505473014938,50.76166798263266,-0.1072027737196602,-0.1837591419334751,2.07921694316871,1.9723534321598344,4.046150035359373
157.3909454345703,130.6701202392578,78.22312927246094,61.97563635122614,59.675365530848005,48.11599388460657,-0.1595269623088789,-0.3043343517238182,1.714636619350641,1.9946914307904324,4.719524331148803
143.06700134277344,130.63055419921875,64.2510986328125,61.12899708507258,61.70827998837144,50.37334943704011,0.1185518793400517,0.217939665521542,1.7961387002781544,1.7296378770785816,3.8951630037874256
136.65386962890625,124.36067199707033,65.83209228515625,65.00113951384918,63.59758340762545,46.24536181202805,0.0719222900266008,0.1870599452415348,1.4585201564560766,1.5915997485146351,5.692769369923446
156.61399841308594,141.61538696289062,82.512451171875,54.751579689380456,56.17920776472096,51.94290868768391,-0.13141091384101,-0.1662568203794815,2.397950845519245,2.1633383545857496,2.960205288514511
152.06268310546875,135.3358612060547,79.14884948730469,61.41815750304836,62.798397335173895,59.60642053383719,0.0850572466312777,0.0994667375763889,2.21774714392337,2.029106875678125,2.4999250818511096
150.29469299316406,138.3829803466797,73.85858154296875,55.90509104937395,59.210115756237855,51.48397360509962,0.0462662179550547,0.0703777783095164,2.28733750287596,1.8178248944039883,3.180148873298332
163.0837860107422,152.16778564453125,93.791015625,58.133417638918736,60.05435834009303,61.603504169175565,-0.1521794465899106,-0.1409851411729904,2.5329574065196465,2.2240942406166906,2.008674854684562
106.37896728515624,99.00233459472656,60.12907409667969,55.79620799757538,54.77395156741499,38.49252230117631,0.4662543231675445,1.3434329064324748,1.8824481983037056,2.026961400580417,8.310674867396582
130.59866333007812,116.7174072265625,70.15580749511719,65.90924908101556,63.264924396502174,46.996258858603376,0.1647654188800451,0.4019436622062149,1.4338989571722491,1.6890870411633183,5.5469066162471625
129.14126586914062,109.51869201660156,62.63777160644531,59.586828673628055,56.21666534815744,39.3895124661814,0.1902063174344658,0.5529404514415526,1.4961235474167531,1.888461885844422,7.835128520306254
120.8070831298828,109.29843139648438,64.66889953613281,61.47987345938217,59.56297768350597,40.194584475258914,0.2676606340958615,0.8709858013275518,1.522228970483693,1.727850802235177,8.331854349147655
133.365966796875,120.66336059570312,70.40309143066406,62.74099857190415,61.24657210267012,45.39844599242989,0.1208377975171361,0.2967052289448494,1.5442578356767205,1.7005851123887783,5.633283029099067
144.66595458984375,125.90821838378906,77.52252197265625,62.61429625724151,62.49925108603589,49.52911118296409,0.0466430162505733,0.0937193922374304,1.7363786020741598,1.7491988655791324,4.435027349778911
74.62763977050781,70.95188903808594,62.256622314453125,44.74292179897722,39.72531787825729,32.40535632607233,1.1968886425448366,2.204984217668519,2.5266270983229795,4.06601511905015,9.182719289689306
136.28704833984375,113.27886962890624,67.00741577148438,58.33409551820415,54.14119055475065,40.90446066487276,0.075654179056697,0.1754301826314164,1.4876581628216976,2.004849686351541,6.153331892597548
134.76634216308594,113.586669921875,64.69113159179688,61.22263132623407,59.58722783851368,44.17632853016568,0.1709178735110784,0.4194480383374455,1.6120900323147291,1.79648888002764,5.946737691814278
124.95159912109376,112.26849365234376,67.33258056640625,62.12108607065549,58.24621511914948,41.858558287198974,0.1337565270908711,0.360383845674811,1.3929344667458805,1.8022540290597115,6.756935607173299
146.32675170898438,122.73809814453124,65.96269226074219,58.06001871858664,57.27116658634758,43.27581788851776,0.027423338584468,0.0635612692238077,1.7653079880583875,1.8645973135029816,5.719367909366697
135.1178741455078,118.34739685058594,73.61224365234375,64.53622015970038,60.12257831679207,47.76930371263296,0.0898571902701596,0.1791508576937932,1.4236704114901644,1.8900494811882744,4.742724710270629
129.1797637939453,114.22592163085938,69.29824829101562,59.171135830469794,57.11218104594887,44.21066836882059,0.1955578348660678,0.4215802098391673,1.7051413926740429,1.9646493016254385,5.471314742663504
133.5858154296875,121.2580108642578,61.085784912109375,61.40661594564856,64.51833257968056,40.86043626829138,0.1263985695422119,0.4976025140028776,1.6023129104951823,1.314847698466625,8.173272767329966
113.77497863769533,104.38623046875,64.70745849609375,58.09637738883635,57.11897733354894,39.5354623871417,0.2909110160399838,0.8772855363601043,1.681247747805349,1.7993109948740815,7.839360505069306
131.89772033691406,117.39491271972656,73.08363342285156,60.68395110975643,58.200677416038815,45.20506400801168,0.2378419642962196,0.507587988123244,1.6265669188383425,1.922450544287418,5.282250348611142
115.96707153320312,105.60496520996094,55.2652587890625,58.73637263785498,59.97946425209943,35.74310593535045,0.2628914837054608,1.2422454059887278,1.6761451506561942,1.5414512196255552,12.2228072043838
125.17123413085938,108.63166809082033,61.18876647949219,61.03753837987552,58.55984303262449,43.005196504869296,0.2754707480985716,0.6955244331017373,1.6174517626032472,1.909060813970612,6.563502171481621
130.4716339111328,110.1742706298828,66.37702941894531,57.10100337111655,54.4497954303031,39.68177419710302,0.1315648475053353,0.3399032988159908,1.590518254784293,1.9236612953772592,6.819449076840737
118.79986572265624,106.63870239257812,69.05918884277344,59.614266959965306,56.90571575656072,44.0981258706264,0.2681868754859347,0.5762949222757572,1.5580382249692393,1.876529429346783,5.203534157668997
150.2645721435547,126.49745178222656,72.12588500976562,59.92623990775752,58.90054027453898,46.37007965535484,-0.0218322155760569,-0.0447447535650788,1.6460699032510966,1.7637591304184974,4.591610295348825
