kurt_R,lbp_9,humoment_2,humoment_1,lbp_8,skew_B,mean_B,kurt_B,std_B
5.051324788055983,23701.0,2.6988540327354806e-06,0.0033917827785732,24231.0,10.713219672477694,20.153021856890906,57.64766411456548,31.787177703007327
17.53559311900366,25458.0,1.6063044990180674e-05,0.0078106914222103,25481.0,22.21723013890267,13.512841710758378,318.33223163834515,7.103002821795386
5.095447136814513,23244.0,1.0702747366450138e-05,0.0062009114646793,24334.0,15.308361814749617,10.708975025195263,149.19997445727242,7.530340123234882
2.790866650848693,21108.0,2.5384709517221224e-06,0.0038088051386909,23592.0,6.205351658835529,15.74390589569161,45.30119925963936,13.804167704219184
5.535803753830217,20413.0,4.019719219987574e-06,0.0040524770676679,22308.0,6.0260622159142105,20.56547619047619,33.56201823341472,24.15980603806124
3.0566914359997743,20445.0,4.421178570771059e-06,0.0039158317729468,22526.0,7.873637522971417,14.54358386873268,62.835307521009305,14.948180348198257
1.6525819649686022,20611.0,5.374470980889973e-06,0.0044972063161622,23141.0,12.015682046615607,12.37660226127488,176.4362096469727,8.195599792173564
1.3592913228237402,20469.0,2.846703448410964e-06,0.0031367788446131,22725.0,6.680285108871868,14.875901518014611,106.9447903731481,12.08099761151433
1.4229798745707467,21751.0,1.2797327850715252e-06,0.0023607466340597,24062.0,2.6072740587175867,19.960935531620056,44.58270686454599,15.504523231227378
1.4260995367654326,22371.0,2.3620833424014e-06,0.0029090073880288,24521.0,5.152072507618336,25.077156557067276,41.917613285916445,17.69023861088788
3.0662106212382745,19349.0,7.531174718573699e-07,0.0016214044022557,22522.0,0.7848277800340557,63.46949404761905,2.4538742547875585,68.97889772590798
4.679066570168309,21260.0,1.0586541077401302e-06,0.0020503816276867,23915.0,1.675526449218592,32.78475765306123,9.363503917939717,33.89919331837865
2.4467808351036853,21269.0,1.2995096371236117e-06,0.002291631938297,24180.0,1.5022821947931917,29.85478080120937,25.530796737378203,19.04493317230361
1.603069106143833,21236.0,6.910703555276097e-06,0.0050821435630718,23165.0,13.632517640444991,12.165934429327288,168.5945938967243,7.878579729190727
8.710401045843383,20532.0,4.396096973185887e-06,0.003537564293707,22451.0,2.780237984053165,31.88581034265558,11.000697269825473,44.11121284367709
3.8405568997472206,19750.0,2.6210771845474984e-06,0.0033569820973572,22534.0,5.155577733915392,18.52356150793651,45.28243548769629,15.795703955488476
1.7730847844156246,19313.0,3.360120291656807e-06,0.0038019260545392,22267.0,8.226718661796744,15.494988504661125,90.92967179772424,10.615352989421138
1.773769716175092,21393.0,2.712995784013901e-06,0.0033731362198233,23766.0,6.036103155026897,13.605001259763164,64.8485167952615,13.00934151331298
2.074008404802123,22964.0,1.4392174557463224e-06,0.0025130417924648,24576.0,2.963232832092284,16.75888920382968,43.09799344316652,16.01818572941506
2.5497888871617005,22342.0,1.8786151483817624e-06,0.0028052413191329,24472.0,2.336113516876821,23.82449530738221,29.683522299957108,16.426416883067457
4.016848376864084,22705.0,1.3930170602599803e-06,0.0023593806107048,24504.0,2.6795755947918383,28.375354308390023,15.517520630886436,28.35588265223688
11.287004772752288,23044.0,1.023265629524868e-05,0.0065774706436692,24684.0,10.381113896113863,12.839565224237845,87.79425848440523,17.469216121817205
9.445096249602312,19955.0,3.1553762875585123e-06,0.0037693880926582,22460.0,4.649469547289159,15.527203010833963,28.056910391156837,29.32521559718965
4.33794234976157,21479.0,7.978636782617798e-06,0.0051666824127505,24027.0,5.966463247554061,13.72919422398589,44.84287777282095,16.95713979046001
2.515422341898941,22839.0,8.491300804171807e-06,0.005428095694343,24189.0,11.074041196715507,12.134763164525069,98.3506379777504,9.661848661207983
2.016077846253613,20970.0,3.896756611711438e-06,0.0040212942596654,23372.0,5.882411083224727,14.670292422524565,54.91092100649868,11.772546499496206
1.4769104789897474,20523.0,4.322396242085409e-06,0.0037990641012105,22688.0,7.029524518716187,14.157785336356763,103.66854085935144,10.306190419146086
4.666476269637553,19640.0,2.0647216404412165e-06,0.0031514878841721,22336.0,4.168316611268824,26.176898305618543,21.225560934395453,26.727925026694912
