contrast_0,contrast_45,contrast_90,contrast_135,dissimilarity_0,dissimilarity_45,dissimilarity_90,dissimilarity_135,homogeneity_0,homogeneity_45,homogeneity_90,homogeneity_135,ASM_0,ASM_45,ASM_90,ASM_135,energy_0,energy_45,energy_90,energy_135,correlation_0,correlation_45,correlation_90,correlation_135,mean_0,mean_45,mean_90,mean_135,std_0,std_45,std_90,std_135,entropy_0,entropy_45,entropy_90,entropy_135,variance_0,variance_45,variance_90,variance_135,kurtosis_0,kurtosis_45,kurtosis_90,kurtosis_135,skewness_0,skewness_45,skewness_90,skewness_135,mean_R,std_R,skew_R,kurt_R,mean_G,std_G,skew_G,kurt_G,mean_B,std_B,skew_B,kurt_B,humoment_0,humoment_1,humoment_2,humoment_3,humoment_4,humoment_5,humoment_6,is_infected
91.50928488634827,182.96727636408687,126.15790387771874,91.50928488634855,6.0141146042795866,8.516553542555659,6.944170771756283,6.01411460427961,0.18791682411795044,0.13851689116538718,0.1714594434661836,0.1879168241179511,0.00040511407667073626,0.0002935639146143399,0.0003639129932468072,0.00040511407667074114,0.020127445855615565,0.017133706972349557,0.019076503695562436,0.020127445855615687,0.9693127313887216,0.9385192147654935,0.9576545507973319,0.9693127313887265,1.52587890625e-05,1.52587890625e-05,1.52587890625e-05,1.5258789062499998e-05,7.712794304602468e-05,6.516593593135525e-05,7.293861088204449e-05,7.712794304602468e-05,1.670646667912535,1.9514590676003765,1.7995581585976068,1.670646667912535,5.948719598510827e-09,4.2465992058094974e-09,5.3200409574023e-09,5.948719598510827e-09,76.44366808274887,55.57670741465824,72.14809248102199,76.44366808274886,8.03891574223324,6.850414311341824,7.779932987570535,8.038915742233238,82.36859489166036,75.56716112370874,58.55471702569917,42.96089577046612,38.822745430540024,29.313367534081696,0.971570239277233,1.2662150816063376,1.407856776076355,0.6452368573901781,1.9801063813834947,3.299499821750958,0.002659601742504311,1.8492630050104689e-06,5.056880792517271e-10,1.9965834456231305e-10,5.4047315944216516e-20,2.542200451640829e-13,-3.322190753304772e-20,1.0
123.51366120220581,311.91077887624385,224.24487653148265,123.51366120220646,6.980736324999848,10.8575664019397,8.901106795502123,6.980736324999887,0.17128198503266048,0.12217614619455974,0.15378749262275979,0.1712819850326602,0.00028357367014426486,0.0002003370465063778,0.0002565048257316539,0.00028357367014426936,0.01683964578440606,0.014154047000995078,0.016015768034398286,0.016839645784406197,0.9701813963566541,0.924663864038467,0.9458567800427488,0.9701813963566551,1.52587890625e-05,1.52587890625e-05,1.5258789062499998e-05,1.52587890625e-05,6.398562473520059e-05,5.3141980489941244e-05,6.067225383731085e-05,6.39856247352006e-05,1.9275560586072886,2.3650736639841194,2.213461492382606,1.9275560586072886,4.094160172753914e-09,2.8240700903932958e-09,3.6811223856990813e-09,4.0941601727539154e-09,55.27506376327852,41.990347184393535,58.22897749138156,55.27506376327849,6.774067204484986,5.8970924707300085,6.910564936906436,6.7740672044849815,97.57155848450492,90.92987449609474,68.28394668052407,48.86933461502013,46.52187933702134,35.67050694087539,0.5979643925913511,0.9005087007545732,1.185738546234698,-0.3609490544992737,0.3157479983792708,1.802605495445138,0.00212421573791561,1.237141793394877e-06,5.481881060345771e-11,1.6354587461215856e-10,1.5154686176359527e-20,1.6919273049874958e-13,-3.1835595003155283e-21,1.0
116.27909461517797,226.09250613713223,145.76925839963084,116.27909461517702,6.963053643382648,9.712077069339667,7.690874857899979,6.9630536433826515,0.17128748287926832,0.1275413276618374,0.15759194288433798,0.17128748287926768,0.0002769696713913542,0.00020553504663990956,0.0002561358194104113,0.0002769696713913505,0.01664240581740976,0.014336493526658098,0.016004243793769555,0.01664240581740965,0.9757363375335988,0.952813165939718,0.9695694878465813,0.9757363375336017,1.52587890625e-05,1.52587890625e-05,1.5258789062499998e-05,1.5258789062499998e-05,6.319328404834518e-05,5.388307042084105e-05,6.062583439492096e-05,6.319328404834518e-05,1.880617814494511,2.2021907079055487,2.0022891659520616,1.880617814494511,3.9933911488148375e-09,2.903385277977316e-09,3.675491796080381e-09,3.9933911488148375e-09,72.34267916950421,54.885802321976286,67.83026255348969,72.34267916950421,7.445852118394625,6.486677983292267,7.213066095098027,7.445852118394625,99.59233276643991,87.76605017006803,62.86895707357017,54.27609645243559,49.24126841432952,36.78713808727425,0.43399418535366713,0.7416074402471864,1.051740465446656,-0.9324530125042423,-0.17154015646084586,1.0606379425395787,0.002131898346730972,1.2997367354657698e-06,1.1554043115855835e-10,3.3080203655856327e-10,5.151703964858483e-20,2.910387488378704e-13,3.9096281930625293e-20,1.0
156.7648775026172,299.9339281407732,232.18787893138435,156.76487750261643,7.655043802586326,10.676554649418753,8.946468043449642,7.6550438025863246,0.15851005564512802,0.11895446038169531,0.1485706150679207,0.1585100556451279,0.0004126419668438541,0.00031061262121397353,0.00039000640181654855,0.00041264196684385074,0.020313590693027517,0.0176242055484488,0.019748579741757345,0.020313590693027433,0.9261542079177841,0.8584948491999523,0.8904138500710357,0.9261542079177821,1.52587890625e-05,1.52587890625e-05,1.5258789062500003e-05,1.5258789062499998e-05,7.786903162841774e-05,6.713227110415638e-05,7.561874618564992e-05,7.786903162841774e-05,1.7691643109553705,2.0303788810525925,1.9163629824852146,1.7691643109553705,6.063586086747521e-09,4.506741823601951e-09,5.718194774689744e-09,6.063586086747521e-09,77.37906724238718,59.26975163129352,79.95735077094285,77.37906724238718,8.150901170421712,7.145267997429178,8.265682004043928,8.15090117042171,75.08360103300579,67.44569633408919,55.59110056059461,36.56010143985214,31.952718472438672,27.676412830569856,1.2553583632135878,1.3911648773586986,1.4518699354529578,1.8685301248688955,2.789879961146382,3.6839998865849077,0.002800848927729951,1.921743841690502e-06,3.1343510438349207e-10,1.0530757577974457e-10,9.226914825329524e-22,7.992412398730216e-14,1.9109863932340318e-20,1.0
103.31073419599483,218.40265726356705,160.59109748008777,103.31073419599514,6.959651156373584,9.939505943461496,8.100302355689314,6.959651156373586,0.1630473196298564,0.12159418192180053,0.15348422958558416,0.16304731962985677,0.00026816273347582084,0.00019454885039344122,0.000248622137750385,0.0002681627334758226,0.016375675054049552,0.013948076942483548,0.015767756268739854,0.016375675054049608,0.9704175604747067,0.9374284987011516,0.9539833175928455,0.9704175604747076,1.5258789062499998e-05,1.52587890625e-05,1.52587890625e-05,1.52587890625e-05,6.212091387669038e-05,5.230439012982605e-05,5.967279206260835e-05,6.212091387669038e-05,1.7990622033783943,2.1218738012160023,1.9688499820226768,1.7990622033783943,3.859007940875183e-09,2.7357492268530446e-09,3.560842112547295e-09,3.859007940875184e-09,36.584344656759235,26.678269614467233,37.757489364224604,36.58434465675922,5.731586048643405,4.883315725190227,5.738773944229159,5.731586048643403,86.88871567145377,81.4050925925926,65.85048185941044,44.4852535599349,42.27247799645099,34.73495227532535,0.37042277073711316,0.6332469322552187,0.7323227184716866,-0.40435194222387105,0.34815647623039103,0.8950506304072192,0.0022556543458602052,1.096208099139671e-06,7.666504080719219e-11,1.8199705563734874e-10,1.656401277391657e-20,1.4554752873981497e-13,-1.3703702481713017e-20,1.0
67.02956970170837,108.92447631507751,48.328000663127455,67.02956970170827,5.57335257335331,7.282064458999896,4.875351300997533,5.573352573353341,0.19646070085906206,0.15313833252803855,0.21353156675807827,0.1964607008590617,0.0005475330365238525,0.0004207462100957365,0.0006015622877324442,0.0005475330365238533,0.02339942385025436,0.020512099114808717,0.0245267667606728,0.023399423850254376,0.9768178469155169,0.9622915080385043,0.9832822220767535,0.976817846915515,1.5258789062499998e-05,1.5258789062499998e-05,1.5258789062499998e-05,1.52587890625e-05,9.012136519944603e-05,7.865905558195196e-05,9.458478425630703e-05,9.012136519944601e-05,1.564930136202557,1.763169651063966,1.4354755700704263,1.564930136202557,8.121860465411921e-09,6.187247025044607e-09,8.946281412812147e-09,8.12186046541192e-09,118.20926527023984,88.23665923207716,126.14454278086433,118.2092652702399,10.049527553416379,8.722763528930045,10.401982969178068,10.049527553416379,76.95386117409927,69.73478048626858,55.61010723733938,41.83709322112294,37.99841180335164,30.633037224847314,1.1852172266412508,1.4351739262743999,1.6899213720374695,1.0855871070081742,1.9903777717017537,3.228972935390834,0.002739992052976567,1.8735250481663278e-06,3.4180701728263114e-12,3.675183324981953e-11,-9.39771690006404e-24,-4.111797806920069e-14,4.1180910279083066e-22,1.0
80.9672761967936,136.4100060482018,57.312539472018244,80.96727619679379,6.017528919169083,7.7808409792573405,5.1651114689903475,6.017528919169087,0.18245939905655048,0.14569766721853916,0.2033021806845842,0.18245939905655056,0.0007519488164359138,0.0005947828592300148,0.0008541179792707224,0.0007519488164359117,0.02742168514945633,0.024388170477303434,0.02922529690645969,0.027421685149456292,0.9274547521304459,0.8776145071890157,0.9485583943248321,0.9274547521304458,1.52587890625e-05,1.5258789062499998e-05,1.52587890625e-05,1.52587890625e-05,0.00010602357158733729,9.403635224385381e-05,0.00011313697643356716,0.00010602357158733727,1.351804690642798,1.5153606407991418,1.2496833154700537,1.351804690642798,1.1240997732135234e-08,8.842835543330151e-09,1.2799975436529533e-08,1.1240997732135231e-08,137.0385511023453,106.4313633801459,152.08116418325739,137.03855110234548,10.88404347801918,9.609764610224925,11.490292429797279,10.884043478019183,62.11587852733686,56.78498204837491,46.16872952884858,27.240310967144165,23.131814072165618,19.51295533350855,1.4454544190922887,1.7851594193011628,1.974849334491017,3.312184474099868,5.189351768639783,6.9302227410284765,0.0033586571194908128,2.869214021562262e-06,3.3945581349390865e-11,1.0103108732241103e-11,-1.645133535314275e-23,1.4096793437394974e-14,1.8637549346747088e-22,1.0
74.55395879167112,137.53803460528675,74.82040229884468,74.55395879167112,5.8846032534563975,7.896342210643201,5.652977769356585,5.884603253456405,0.18648791572642254,0.14506065779907143,0.19713768971064716,0.18648791572642243,0.0006592457105058265,0.0005073663148962619,0.0007054867077631773,0.0006592457105058241,0.02567578062115788,0.022524793337481742,0.02656099975082221,0.025675780621157832,0.9501961362810115,0.9079056277085831,0.9499225967373895,0.9501961362810073,1.5258789062499998e-05,1.5258789062500003e-05,1.52587890625e-05,1.52587890625e-05,9.912850545282218e-05,8.665428398393458e-05,0.00010262573856740229,9.912850545282218e-05,1.4122974536849024,1.6247868246962907,1.4067545853210222,1.4122974536849024,9.826460593310198e-09,7.508964932768381e-09,1.0532042216504802e-08,9.826460593310198e-09,129.30769924780455,99.75080087209776,142.47494957361124,129.30769924780455,10.484429558154423,9.222404959278668,10.993659168883744,10.484429558154426,61.948274911816576,53.3085120622323,40.631991685563115,32.009875399794346,26.624327292400757,21.354489870233646,1.2745237344644547,1.5962840357545507,1.790158471432035,2.0302478652600735,3.7416587006135833,4.833809393276779,0.0038557717273290945,4.354326776629775e-06,2.23077367441013e-10,1.3363408457839778e-10,-5.8435212681321585e-21,1.569914833453557e-13,-2.232074134482923e-20,1.0
294.3409228901705,508.2857250154146,221.02575154728035,294.34092289016473,11.833073119960943,15.691702870331994,10.269151825185265,11.833073119960357,0.10436966278580868,0.08025615490753325,0.11862335642827342,0.10436966278580767,0.00016001551932647771,0.00012302034182218053,0.00018216052203195036,0.00016001551932647937,0.012649724081041362,0.011091453548664419,0.01349668559432094,0.012649724081041426,0.9345438025378954,0.8870023753149772,0.950867886137542,0.9345438025378877,1.5258789062499997e-05,1.5258789062500003e-05,1.52587890625e-05,1.52587890625e-05,4.699800434566937e-05,4.055010237481602e-05,5.04650209308102e-05,4.699800434566937e-05,2.400322352040027,2.6732113939486326,2.244597365836421,2.400322352040027,2.208812412475557e-09,1.6443108026080599e-09,2.5467183375471114e-09,2.2088124124755573e-09,33.346227685097986,25.873206356659782,39.1728542470875,33.346227685097965,5.188773337638865,4.552645336900859,5.59665073106486,5.188773337638864,110.04878039178634,102.385511148904,71.23025321239606,49.56985470435124,48.95609656343509,38.2312919018592,0.5254633826135618,0.6901020149178337,0.9966011432572487,-0.49010966004436307,-0.2669209258850027,0.9498948439086514,0.0017974064278658084,8.624351671596198e-07,9.521798151405007e-12,1.8981784569154087e-12,-2.4256837052973194e-24,-7.949829429330735e-16,-7.696649441712413e-24,1.0
134.00122615698015,235.75318519803997,128.4043474485195,134.00122615698072,7.574176582374408,10.206161277952043,7.528881678665527,7.574176582374411,0.16641042896645103,0.12465118058541456,0.16078722346164792,0.1664104289664509,0.0001921493943362343,0.00014241864349407227,0.00018940886938819643,0.00019214939433623426,0.01386179621608377,0.011933928250750977,0.013762589487018657,0.013861796216083768,0.97362424442455,0.9536144039025415,0.9747438817713222,0.9736242444245473,1.5258789062500003e-05,1.52587890625e-05,1.52587890625e-05,1.5258789062500003e-05,5.195321388528005e-05,4.404889778405702e-05,5.154919340695503e-05,5.1953213885280054e-05,2.0214426268474903,2.306956561026451,2.012655875754201,2.0214426268474903,2.6991364330096556e-09,1.9403053959903037e-09,2.6573193409076562e-09,2.699136433009656e-09,26.057146082396383,17.603164046762082,23.64185250680694,26.057146082396375,4.79478233096789,3.988498962796144,4.625936603171752,4.79478233096789,135.10960726883346,127.39738441672965,85.66601710128496,53.365851082592364,51.724398232107625,42.139904524551014,-0.05468227620338014,0.16554212591664627,0.6600658314690426,-0.9943984144454623,-0.7771429515875479,-0.05285590463465084,0.0014376244655816505,4.4353306322280444e-07,6.196817455076444e-13,3.537110499817229e-13,-1.5293185231721704e-25,1.4648033212490394e-16,6.35202696406952e-26,1.0
