mean_R,mean_G,mean_B,std_R,std_B,skew_B,kurt_R,kurt_B
144.2352056563366,137.3571271101033,96.1966726505417,46.54541461016074,43.384860865512806,-0.0674281033435214,2.0390370350872438,2.7013439886512987
133.27972253716302,120.56846812799192,81.28545839632149,42.31257323854904,33.730681609289135,0.4221049790465793,2.2037058382949617,5.456710385864386
113.9512392920131,103.62309460821366,68.45129834341144,46.3080640866506,34.53163234166311,1.1253696784265264,2.065753950711796,6.680925998179442
119.05837821239606,104.29552469135804,69.3111575648778,42.68108058406949,32.40509972316808,1.1073730684999072,2.366519405837036,7.121938937376009
124.8990339191232,112.83165627362057,75.86772880448476,42.68154288149426,32.04931683775172,0.2068058749553245,1.900526479407301,5.97804609609498
128.2265014802217,114.1244606638952,78.22690302973041,45.20903024276001,36.8483211622916,0.7182536450529919,2.298342670628509,5.207685179309428
111.31917674477198,104.83840781683044,70.09549792139077,39.8715157252417,34.21636133370239,1.074235412165002,3.3615610449071824,6.1980730616806925
127.6748433169564,117.96518329554044,81.76838860544218,48.65841400658783,46.55696044774511,0.8839680901658227,3.574641004586322,4.265065981881956
143.42381582262536,131.63134605694128,93.9899651990426,52.92367558241542,48.94223889223564,0.3271479297292131,2.1614501329920897,2.9553565538675337
122.60793414588058,113.6725245653817,80.453089569161,47.70693702921126,39.37798762572427,0.4758338916674116,2.283445629770684,4.919293547174114
119.5334624590577,107.52818720080624,72.48691027336861,46.03103488645468,36.06192066949488,0.8433276819237967,2.315209288157536,6.146074174773249
117.63298374905516,104.86618165784832,72.98341443058705,43.62046366060345,33.25696675054976,0.6648459764486541,2.1291053736355834,6.301264667984138
92.56197641093476,89.12749590576972,52.49896069538927,37.96022579884203,27.32076025147818,1.4438737582344638,2.6065957303733787,9.714438582925805
120.24419327916353,113.83655753968254,74.86019384605694,48.12101411341549,40.24103786397824,0.7064544893912311,2.02596244193532,4.142798230599781
121.94877881708238,119.98545367220964,79.83846686822878,44.05194988724439,38.761172791931145,0.2511340159715374,2.162385757662254,3.6074978621901583
117.97300957420003,112.8532494016125,79.98839049508692,44.92403230085753,37.415926308081424,0.5948006360887416,2.292233944190691,4.763737877260192
128.52702979339884,124.54260361552028,84.20411312673217,51.474717824107934,43.84408786215676,0.2177647969193282,1.9118676208818923,3.6323656396220874
116.10045036533133,109.19510188334591,78.79914257369614,47.98828272765758,36.59984801995238,0.5002295725097414,1.7762409644820036,5.249592459788081
107.53427343159484,98.08651817208364,69.74937405517763,44.269102623479306,33.73712226208174,0.4127398932777111,1.798627790262341,5.332268790413483
129.05378007684556,115.6994638133031,79.5869748362308,47.249897282130085,42.38171409238991,0.9864380006631256,3.328792283595576,5.142521325430529
111.16601710128496,100.6730363441673,74.87088608591584,53.782480133694925,45.43643994115958,1.000408578054989,2.337573107714322,4.588928809717158
117.99540580120936,112.16267872889895,75.45801051902242,49.77449199832848,42.741999485462,0.6247262025446657,2.1637401361618385,3.9793588734722194
95.47011605568152,81.7771872637944,53.0783415217939,33.50761324870208,21.11018140441688,0.4810451025631476,1.6379422279451026,10.396919820083392
87.9841545414462,77.0550319664903,52.29992992567397,36.80485352205704,23.57302218561739,0.7605913090755756,1.5524849717276676,9.225432161938638
141.8294005102041,136.73113504661123,98.68849600025196,48.46660478169965,43.578108072123264,0.3206407459667256,2.1862452777874046,3.34499742043688
149.36393376795164,129.9522904069035,92.3081498803225,39.22209480864497,32.04811990114148,-0.141521895580415,2.775025098494486,6.225580152190729
127.2118646069539,118.75153139959689,88.22591490299824,44.46709842335917,36.99507902333258,0.3758473611177039,2.167943146796957,4.52508996834291
156.6842521730915,148.84660808767953,109.22811161501636,47.75708788612957,44.83961448257043,-0.0909153538549414,2.2900984991605027,2.946849991828536
121.0289312484253,112.0596734063996,78.92881944444444,44.085774996796665,33.90709521635679,0.9450721569713736,2.30945395279009,6.599953614160392
137.0312539367599,128.2853481670446,86.79559555303602,43.64803034521057,36.9224789414969,0.042313594706729,2.0665726633726,4.035950923663519
129.98638274754347,117.7233560090703,85.59975355883094,39.859375426291656,32.29616196155329,0.4947915903186178,2.665787546702333,6.1850588254494925
144.31202365205343,135.22055697278913,99.48345773494584,51.56585613146655,46.43707596141534,0.0293210053913425,2.109698937476517,3.207819721165245
145.95695940413202,140.49500818846056,98.4286541005291,48.685887354641466,42.66916571316456,-0.0825124240821533,2.2051950151214825,3.73768550271247
118.4378976127488,111.20459734819852,75.02110496976569,49.93647901713663,37.38543208255328,0.6307806210602255,1.8999534426619995,6.047905696858693
113.13240110859158,104.82575113378684,76.92516613126732,56.87286175716599,43.28471104592592,0.3452064074207587,1.4384690992910143,4.287289138707242
138.8922193877551,127.89297130889392,95.27836435500126,50.69607672885679,42.84359188943039,-0.0959031469968476,1.854623358987044,3.635880795127756
138.04173752834467,124.7879936696901,90.07158210506425,47.97993955421793,40.80217573430611,-0.1920938391029983,2.0768241904248628,3.971048869012237
136.88367661879568,126.94938507810532,93.87165375409424,44.14861031154582,38.28108230166756,-0.2763068274496684,2.148720143890111,3.801116446126975
132.53757243638196,121.40552957294028,90.44548374905516,52.50881675480085,42.96663139244209,-0.0325275606495426,1.7532112918805032,3.91055107422835
139.85331238977074,128.51919564121943,91.47728489543964,50.52450764404625,44.44506824134635,0.0455462612894217,2.565958729125157,4.285127196263604
153.11263463718822,148.46115599017384,116.09970238095238,52.57588736666117,58.92599090261615,0.2717945014594161,3.448030599396385,2.185193898747906
85.2750102355757,73.878409234064,59.21618716931217,52.99759263930033,40.75260132217953,1.6081221912492178,2.222444025414447,6.356734296271574
136.58757716049382,121.21115205341395,87.15725781053162,58.39581410346637,47.61682948618195,0.3656432019496362,1.7848945801732663,4.037360597613598
87.04544595616024,74.97472600151171,54.71463214915596,45.91365168286957,30.068766603463537,1.1512896962557204,1.4352404164237298,7.802423875421261
110.10841836734694,101.61057964852608,77.65398242630386,59.06383633058499,47.492675948532906,1.221673894081335,2.2058610848558007,5.276648992721371
138.24148872511967,119.1816617850844,88.41284013605443,51.0826208813682,38.44224430459562,-0.2069219573057867,1.4830163333768211,4.623849418141823
83.23652053413959,75.16402903754094,43.5516621000252,63.29015104042356,37.66555784476017,2.7200242435529067,1.4675009520655362,11.698907426655044
85.72290328168305,71.08306957042076,46.91295430209121,46.469876696273445,29.90101012211888,1.6254153000837002,1.632175525477764,9.521590547742717
114.53108859284454,94.31148037918872,46.295001102292765,54.44127359908841,39.73405877375711,1.1900849720489024,1.8823784969855144,6.633891128805458
147.36152447089947,134.79800878684807,84.8534659234064,63.51805609828765,70.13621472047815,0.4248297713227828,3.2657324522734994,2.196848477183437
36.186594545225496,32.51902242378433,20.315606103552533,25.52835744838752,15.34462996318138,6.7752448859595376,6.547450745958304,50.15775035688758
88.59452160493827,77.50006692491812,40.85058027840766,52.66986867013473,33.28723698640979,3.1441086744424847,2.693688114563687,16.884385530386353
143.36620134164778,123.93016581632654,65.20082593222475,50.55952282007164,41.34475383262493,0.0448102543742207,2.086334048722394,4.665670552226017
133.25818058704962,111.29285950491308,52.8776455026455,50.89186298112829,33.251773283802045,-0.6441911107250583,1.5497275464200304,8.503339261191579
151.5995842781557,131.4231465734442,78.81611788233812,43.18150598577877,38.4031515899008,0.3058919993037975,2.6745088616355117,4.275311009377618
133.30148888259006,110.173792202066,55.95303839128244,48.69322874834758,29.834126181510115,-0.0014532586007575,1.7193605435692745,12.200790166483742
130.21028202947846,107.44776706979088,53.11781147644243,65.515648307562,39.12536199779848,0.1231817851560317,1.158846908490452,9.111140904795883
156.86220946712018,134.95865221088437,77.82363709372638,51.2370418587382,41.30894315374018,-0.1533440472662113,2.5534081566982065,6.04338269974567
152.11609111237087,125.11422902494331,72.5395880574452,53.31546402879618,38.659096956860445,-0.2217270963107307,2.000539086332896,7.236907046499346
137.43647250566897,124.9293390967498,57.1730717750063,50.224706585967176,42.75867446079891,0.4388632057406856,2.2238986034578905,4.233384170469003
118.46681705089443,106.128267510708,47.492732741244645,56.10880561416491,37.20322510072281,0.7915935950127848,1.5937367632287578,8.245525268307828
162.65910808767953,147.69422398589066,88.07409375787351,42.79882052162856,41.85905868096356,-0.118630756271524,3.3142415706895947,3.6220424149188064
159.6369992441421,142.82927059712773,85.59319098009574,52.93878087422233,52.59940962576898,0.0610125091842521,2.6655856443608665,2.73504770046223
156.7567003653313,144.88520408163265,79.74565775384228,44.89270366327616,42.63725320889699,-0.0031511074057939,2.907052434210304,3.572720458076003
183.13247984378933,172.22640699798438,113.07880212270094,48.28652460222947,54.21638016144603,-0.2438449526959977,3.2610544040598377,2.0518223976695715
73.60192665028974,66.16746582892416,27.354489480977577,43.71700907685315,26.48353920452592,3.750589433218195,2.7354745194372505,20.31095526112609
105.05406352355756,91.11299681909802,44.65293524817334,53.52063496424108,33.7506086917448,1.1976718160137274,1.6098836294017815,10.180124143202526
98.8757952254976,79.20041257243638,32.420977418745274,44.97137823549474,24.8450358931232,1.884869130165467,1.71307270778971,18.38916765794745
89.95725466112371,78.37591332829427,33.82688885739481,49.22631794762911,26.442882224590804,2.5583774061335443,1.653693571550488,19.86137380344385
110.71912005542958,98.05193373645754,47.61523289871504,52.283998843762106,35.679602483203496,1.617272392407351,2.13062674046478,9.824320686962572
129.47880842151676,110.64656557067272,62.14254220206601,53.20171291014477,40.48232324143128,0.6218103476749731,1.9413166083440556,5.79078069696104
49.4311933106576,45.68781494079113,37.09381298815823,29.79228022645514,17.13359175552322,5.124744815095895,3.1667423616462407,28.949032251173566
112.53432854623333,89.54777651801462,43.32427878558831,48.18988174337385,30.198334513528607,0.8565327610490585,1.6687793310097916,10.821572863584308
113.78559224615772,92.62571649029982,43.750488158226254,51.64225582228092,35.39712668141442,1.125519912089722,1.9851130819625775,8.99360956440409
93.20131802721087,80.49569712144117,35.705585474930714,46.77741012872512,26.240557270177373,1.3949330683688994,1.5442802784842893,15.594756638775468
129.9302484882842,106.33199483497104,49.2038139329806,47.67726955526069,35.92799190635402,0.7035688500079228,2.364572229886216,7.332740412199077
111.15803335222978,94.2207813681028,49.35124165406904,53.59850473410084,35.83261442991618,0.7724550800437714,1.5363464470016563,7.691054185474187
104.25317696523054,89.336683515999,44.485918209876544,46.33827456462531,31.686912066523025,1.251480046764548,2.088713400938384,9.552534450240966
113.39413658982112,101.0614843159486,40.61699656714538,50.899404542906325,29.600699326479056,1.8994012841743737,1.9839965560648012,17.34538063126237
81.17809114386495,71.74033525447216,32.12716128117914,46.34974083361672,25.319725601147184,4.920955481337132,2.794094599787889,31.375768164668536
114.3479190287226,99.81751149533888,55.46819491685563,58.47550570062258,43.30972955933735,1.1067663124344271,1.6649809692392246,5.533033907845285
91.73939436885864,81.32373157596372,31.12623614260519,51.20974729655409,26.84895386829216,2.91789531060544,1.8151965589701136,24.02286030177739
99.82325522801712,83.2032706601159,35.79728048626858,49.0546633510339,30.291128500505703,1.6970187740879903,1.8720387718636569,12.8758000626697
102.23802437641724,81.92640227387251,38.26334955278408,43.970717787850056,26.974598299489955,1.4389636016143874,1.8162488981417813,12.823590489230115
87.33503795036533,75.13310972537163,37.68149250440917,45.84353523146197,29.877735236532235,1.4680617572547838,1.6935784038140185,9.387004219724265
138.19239732930208,114.33929358780549,59.91338340891912,51.90004245470471,38.39870357959388,0.0561725291780496,1.691325958581252,5.644583724832654
126.65648226883346,110.7616724930713,57.69773163895188,53.06559017792184,37.84826713972191,0.4504186071034207,1.6704247264548564,6.454980032603368
143.51045603426556,122.13123189090452,66.69342088687327,47.543491075746985,41.78772035595321,0.3339065653095089,2.2286518685192243,3.7343222179904014
119.9990906084656,105.2871236457546,58.38235386747292,55.853139388959406,40.63935456141611,0.6431339190124505,1.5794572854745772,5.635222052958581
97.01785320609726,81.03670634920636,34.95275494457042,49.87844043329165,30.51480740061909,2.019863920267951,1.6382118444863412,11.69442820603301
96.6625212585034,80.30681531872008,38.44523573318216,46.14816322717002,27.48170058810423,2.1000575545456006,1.882780356110388,14.970728144247026
107.39075491307634,99.0567405202822,43.782064909297056,50.99991896631798,36.20578697095159,1.1327569138206857,2.1753233393926803,8.564259076377027
98.33262865331318,81.25778297430084,33.882578262786595,46.50350223859856,27.06262789707176,2.1495556942085368,2.009988796414121,17.52493507201219
82.8700711766188,73.63243653943059,36.684456884605694,44.58947521947108,25.26409615728233,2.2852752966826397,1.8158480218883348,17.619512136597198
65.28315145502646,56.68204365079365,32.454947719828674,49.15137567494713,32.004866598323254,4.387455657875562,3.740569211768267,20.80732832231965
53.89117614638448,46.422776518014615,21.19112969261779,41.63159846933273,22.664185386788173,5.345892566922603,2.563492698661713,29.18528736682277
98.022549760645,82.4209341143865,40.537320483749056,45.94009180753957,25.88229579976068,2.356983078221634,1.726148079840582,17.133034892056124
85.27076640841521,77.46535257621566,28.62166162761401,44.635687341238366,24.86475259383435,4.768489592092987,2.995389088750004,31.106101262095752
118.86676429831192,98.4341301335349,40.9723403250189,45.36070610729848,31.771393122531727,1.1856584157331806,2.564777965547556,10.656730086729688
129.60787509448224,109.87658651423531,59.17719356261023,36.892595494474925,29.391564399430116,0.549455564441197,3.2802131378747115,8.142693618383062
141.5454223356009,120.6618716931217,69.22091915469892,46.86897319604411,40.57761596367638,0.713299316837626,2.824130549853137,5.026670465217526
108.68331128747796,93.6272124590577,35.89155407533384,51.01118203961994,37.296510104905295,1.854365928286861,2.8691617037629795,10.040232965196532
131.13861331569666,108.81201577853363,48.07918792517007,43.32401472139015,33.660788617875305,0.7919549634931238,2.7988386702713437,7.680606196857703
139.3406399596876,118.43251606198037,62.680472883597886,37.195768253859846,34.09285603094965,0.5896479328794961,4.192898109564899,5.9406628223433975
141.01208978961955,117.50220458553792,63.8966797367095,41.86255445783885,33.86558605066413,0.4215999251900238,3.1252535410253035,7.297158435339714
85.6654580813807,73.20614449483497,27.98524896069539,43.36994236241652,24.25108731097913,3.103291784131478,1.9540069019724748,19.98741420174543
95.18159879692618,85.25790895061728,37.47539131393298,50.254652291708126,29.626784821415416,2.8526322903799737,2.190106765902171,18.13143944519761
98.4065728143109,86.63012566137566,40.0584766313933,48.46859383799339,30.653035305315765,0.9717047898834148,1.5543838007887558,9.716413770678194
114.19472001763668,91.16161580372888,42.81040958049886,44.758840287141794,27.417179458827896,-0.0318828977079633,1.3494426218970808,9.584702239545384
116.82857379062736,97.1463136180398,51.98380810657597,45.14589289136112,32.19719420049781,0.1381437406364067,1.7360716457626968,6.710710800882108
86.01731780675233,73.25082278281683,32.168083900226755,52.07062811092275,26.04574544699761,3.3210177409060844,1.597113583667929,25.51290443349509
57.5318680713026,48.88011385109599,23.781399596875787,47.21412929300183,24.350544171901674,6.979468288421007,2.7345945585285207,38.64970657368645
61.659745842781554,58.33024297682036,19.927894305870492,34.699038282368704,22.476510767505516,5.9641409417493385,6.985414983049682,39.67769118886006
67.32955404383976,59.32868795666415,19.55790973796926,37.56304069452715,18.16231629492972,10.212891734715424,4.929579731302915,90.19197975093115
48.72180098891408,40.08188460569413,18.12926744771983,30.27428048764894,13.164154182243626,9.177400628277503,2.938125025518888,82.18522577665763
61.00382259385236,48.548776455026456,23.134460034013607,38.73371105352119,19.17023411925676,5.733110110034067,2.367852234909924,39.46402372951432
58.53585600907029,46.09461608717561,21.187649596875787,36.87022136723159,16.598549090493872,7.6323980518646,2.404627213994781,58.5423604487083
60.64699861426052,50.12063413328294,18.854863473167043,37.09817389861758,19.34105696082541,6.749568207732022,3.864126711042896,52.30469499975655
63.5301280234316,52.00988914084152,24.629924886621318,39.00566758518608,19.585621286973893,5.164642959014835,2.249616863809281,35.38914006363071
71.2456498803225,66.15711215041573,25.172394652305368,45.80874506627891,22.81887794645689,5.82005692133009,2.3439913254748634,38.06908478806873
93.91222600151173,86.35766250944822,40.04261542579995,57.310410525206215,39.733314425390255,1.3755111614029043,1.6162971744209684,6.995779544381221
88.38012566137566,82.29603253338372,34.510802469135804,51.986562019883245,29.714657891972063,2.652696453196566,1.831672963212442,17.160478248547417
120.16649738599143,119.64717183169564,79.05184712773999,56.68400016280313,62.0718724416195,0.8116360670035409,4.278367105722047,2.975367558526884
109.4604119425548,97.89412084278156,52.50422020660116,61.81556773545006,49.46741769749514,1.088256114371625,2.0126317643949454,4.9077090998567785
128.19059035651298,112.03297430083144,49.97311192995717,50.28466842560734,41.09883653183724,0.8092982401634822,2.678969668740532,6.00332768127874
119.37164588057443,98.08636463844798,46.94795603426556,48.924341705840256,31.747394066675906,0.8078469928361542,1.862359597612464,10.503430681466394
137.59862764550263,124.46870669564122,61.27912808641975,59.79140863681762,48.607018777417,0.3883861362001293,1.998158213747644,4.5749786566352215
109.252023494583,87.763955813807,46.45930177626606,50.77993560027014,33.18394418205401,0.458254915853887,1.3363673151116302,7.327948548751259
164.5299902368355,143.94640495086924,100.86138668430335,62.1135094453063,63.34682195346951,0.0701351144207658,2.327296834692004,2.151278928838156
157.73924870874276,135.60374149659864,84.04995354623331,48.83661769544777,49.62305383953743,0.021817863202733,2.839430580757199,2.6636650827828863
170.1925744834971,150.57238914084152,90.0777234504913,45.89356109653379,49.74127040897599,0.0937083922095707,3.598136908279671,2.607457410437407
114.7191515495087,104.70995921516754,58.76426288107836,71.145022801751,53.09682540370423,1.0477158271774056,1.678714158783125,5.411038467600654
123.7300957420005,115.26597537163012,48.03293493323255,58.25535521264205,41.38362607438058,0.6696525560619475,1.90152539759232,7.466746104380254
117.46763589695138,113.1697373393802,57.46813586545729,51.84101886069973,44.37219814022715,1.3322349895096115,3.205619300352987,5.972584230314296
51.51778234441925,43.35754440665155,26.81868464978584,47.02254802395117,30.75235122214143,5.636551630310381,5.41480921188255,29.60018936144123
53.8023470962459,45.84346655328798,29.71404950869237,45.64256627811972,35.51112418926324,4.410638961505939,8.145222983620577,22.22928597430336
61.5475993638196,60.95724285084404,22.006117724867725,49.53399058121278,28.959028924482872,6.833802700290954,4.349062330365574,37.22827575790348
136.74989764424288,127.11185515873017,66.84280124086672,53.64357645368722,42.46396150993723,-0.4576245091931578,1.7428822045277557,4.438711362101187
109.1780005983875,96.93777950995212,49.31414162887377,53.84193040990939,40.34186479394761,1.036414037704969,2.3461055486187923,7.44399646305712
142.37628732048375,127.54572546611236,71.29701672335601,54.005578039761815,45.12148303774893,-0.349622339476528,2.0671481457553,4.242214418713255
110.69853473796928,98.9793398841018,51.455357142857146,54.560573215384245,36.6877319662989,0.8696116681009745,1.7003786241661762,8.317214004697938
132.63249165406904,125.36439830561856,57.52886432350718,55.29055636439429,47.36048354956268,0.2370306074003627,1.9916308737881467,3.699543845575246
86.61633125472412,76.03332860922147,32.314405391786345,48.35884464069852,29.13325077529313,2.024715560573057,1.8084005860067385,13.729114149415691
91.4275281872008,79.53007684555304,37.45664840010078,52.59849621505144,31.589407820687818,2.2163617363962937,1.8248900768245675,14.026976929227851
78.44453498992189,68.78098623708743,34.28486788233812,46.26609691049163,26.869194257915257,2.7672305428211184,2.1636624326638665,19.02051994283603
116.82366071428572,116.51792800453516,48.822385204081634,60.570390036172704,51.42175947995686,1.0149391139821118,2.685740574880894,5.170324614179044
44.1707530234316,39.286773274124464,22.937346466364325,31.587401775493344,14.731472496776126,10.599280471888186,3.368612151418873,71.20688564306057
