pca_1,pca_2
-1789.9580701204081,-1.3375610680021266
-1789.5013548374866,139.30256273549813
-1797.5138478412327,-1.2622356615719397
-1797.289499465087,51.11753669842768
-1793.8535554294217,187.78363098773718
-1769.9138748800299,97.72444009961518
-1794.5878284466253,75.77842246111784
-1711.3573823770287,81.19345335209127
-1789.8683281780723,138.95568096505758
-1792.5304388261152,228.29683519696505
-1795.5419377320889,55.64366327331197
-1796.9461049136294,121.48802908956925
-1692.1457260111335,114.61997727888784
-1785.6004534808355,83.81553344968081
-1793.4098217942283,243.0585428022045
-1776.499986830653,-74.3659753537828
-1786.1212647086543,125.05805002772523
-1777.985801959866,120.62436742899013
-1782.989135207918,100.65279548041248
-1682.1734644334092,-11.940132623235172
-1753.7551023255285,-20.38195164793962
-1594.76649611074,-68.44243345047988
-1583.631129602372,-117.55366916077269
-1686.8097546915249,-24.344180510706106
-1706.7312216547148,-34.84608870187322
-1718.7437850249676,10.722118869665254
-1619.8674672449415,-77.56735076035685
-1520.9847308884268,-38.390273718046025
-1598.0797872862713,-0.8017836970525776
-1673.9962605968367,-22.19413085364651
-1084.582465964573,-174.05749719806425
-1532.294257324001,-15.269962245686866
-1555.7351708251904,-60.831314737782165
-1680.9369605162105,-49.59086219895471
-1615.763688489796,-104.99865626924995
-1290.2055590230111,-243.7480761457912
-1437.655253518517,-165.2462535760554
-1523.8034449870445,-199.9226294821853
-1460.5220741207554,-314.93317275443326
-1511.584863281849,-260.9610851041215
-1680.448523992241,-53.15394355779509
-1337.849542492528,-205.90477506583542
-1605.917517035043,-76.17356586077312
-1524.256130432023,-180.26233859254086
-1602.3874715913457,12.507995178418591
-1798.6240394815743,217.04498657501435
-1777.7729005071387,-9.630417131496444
-1777.113743777615,-41.51482685866544
-1788.0746737300447,16.0756094943835
-1781.1062360220462,16.497686615168
-1794.5582017242275,1.1312685898537365
-1793.0525715986319,46.014694749585075
-1790.9620497733988,125.2307840490001
-1795.6924167757466,75.25007051054202
-1789.543196641895,24.648319658984242
-1787.8669877572768,-80.22438897531275
-1798.5820148211376,60.19421417030332
-1796.8671671472705,108.60556410908193
-1788.847595747427,-21.399671337504827
-1787.4571519631995,49.181396147815086
-1788.861400118467,53.78744307669011
-1793.8293832950867,51.12585574033395
-1795.6097765631844,105.52120826945874
-1791.7790682163225,-38.59540632250431
-1800.068118334758,119.33365961677761
-1785.622693503288,22.59685987398201
-1768.5497694555581,-30.581672326838895
-1795.686579921337,121.79771863558888
-1776.0235289488264,62.32865096471505
-1737.1463178975318,95.05746948334613
-1778.848761374829,115.93120538220553
-1771.6134768131574,59.85815182103491
-1792.6556042228017,61.37411567021786
-1793.7390316640183,47.74312211841253
-1794.093968261468,-2.5987746447736555
-1758.1751160877582,-111.43705093423189
-1799.0230413130803,59.143849361178106
-1790.7673382416147,97.30232066945531
-1769.2480149755559,-12.783799273553003
-1635.9514512912926,-216.0263561744537
-1766.3379292427219,-36.40348886635101
-1531.8348855056715,-251.70430702934144
-1768.803478874328,-98.87598794138903
114837.71809761015,-2541.991350019685
-1742.9501008491845,-53.273062132885954
-1773.240409176749,3.2217460754885834
-1801.1233242054334,352.712513103293
-1778.1870053918599,67.41885455219987
-1792.2184780478108,35.66953894509226
-1775.1663250307936,-32.85030390317473
-1798.4174562689823,156.68589663792034
-1791.9806047875918,98.11462201544012
-1788.316418637005,-105.05751302857698
-1789.2871899087652,-88.09134477128411
-1779.4189372990204,-77.37034311659059
-1793.4607967874945,-62.23628431159961
-1779.0658176775887,-91.17212666928665
-1792.1558699893458,166.9959466124308
-1796.9859588696715,85.20205671273064
-1800.227277646229,76.32539760525022
-1802.6878462114632,252.59763940581635
-1797.8084890246057,171.59380395106268
-1800.7734582240914,196.61915978523288
-1793.4390085144394,161.48591813967406
-1800.1228867631783,150.2610321309838
-1792.3728063501155,68.23002778631552
-1794.7527606019478,13.939736907778137
-1791.7833434641566,30.909506210244924
-1791.8140358446624,1.9762360812770958
-1788.6513958366295,48.134684222198466
-1787.7025353723984,-8.048222253565404
-1798.1581491939153,122.36368561619662
-1799.900390191156,97.60826494332588
-1800.073260002744,52.99177697138654
-1802.7459082925525,101.96954908204619
-1777.6247233388378,-101.59070142563489
-1727.5047443831172,-158.06171560087526
-1800.8189902286015,109.10096013252746
-1798.6739438305028,9.085823782481402
-1790.2749060927847,115.42357378161643
-1792.5463181257212,69.16912897056675
-1792.9699478689558,-21.52120886582146
-1787.3332507070509,-69.8376169787579
-1787.4519056898084,-48.437414322189696
-1794.656939761852,-16.985818727533264
-1801.2654223184747,107.29351838397909
-1799.0138069738712,54.711326551548396
-1788.0963393639045,-2.9888343661933097
-1801.656329375788,167.67729842260653
-1797.5433262120678,150.64937168232055
-1802.9744528189808,207.49246955266614
-1793.0607216602205,0.8387127414805583
-1794.8604999603706,47.69762910251394
-1788.9149764285485,1.7964351572871258
-1796.6309722491876,-1.0668301328909606
-1800.4150956785577,107.5731203702916
-1778.5627785059687,-42.36252396302626
-1280.8134457797303,-283.92768637762646
-1773.1831671887644,-51.71003061381547
-1753.0612071206012,49.31624857686973
-1791.2636471071235,-13.683031906450262
-917.3519296876233,87.29856750204529
-1792.3741973793874,-18.577762041877154
-1769.2201667858915,49.19810315182591
-1788.5520429292228,-2.257930965242688
-1781.0169929858603,9.831038472843659
-1786.7704806880565,-15.709485272564638
-1780.8197442254934,-92.24523911937142
-1756.787488413779,-77.58727404381189
-1759.189161006863,-47.43376459626269
-1802.2746836485549,180.60331703083511
-1801.7600571519893,185.04993202980063
-1799.9123397238968,101.19287325808477
-1771.070593072464,-4.597558214899418
-1801.286060070825,156.33365104837478
-1800.0050604779242,149.05653605244004
-1798.6945184387357,48.63243677615847
17536.623338836,-722.7305704284709
-1767.893130194965,44.9569075716145
-1651.922021546006,41.08669393839379
-1787.6563115982158,91.9786779618761
-1700.9068449537078,3.2713763934998523
-1323.6874552478876,-122.39318562193887
-1753.9901954254844,11.78167551985044
-1805.4065121918202,240.2870848678741
-1732.106318437166,-127.34247758154476
-1765.0314816317693,-51.06612858822413
-1652.823920707999,-116.51144337405336
-1781.9416698810608,135.76434275876318
-1762.9499522509102,-80.6968401852135
-1778.896017406878,-36.81003494741501
-1785.9615079911441,14.667221072715126
-1793.2329394963622,17.51739433063997
-1784.601013453859,-78.44172621486786
-1760.9906524425444,-172.74359741691904
-1780.436946458973,45.577618990880055
-1779.4450898257157,-23.991681649172346
-1738.9176534614621,-163.53070593198623
-1779.2670260269458,-112.0252314924709
-1778.8192723998175,-101.01137118207566
-1734.1417896092776,-190.1652085357643
-1787.0078565449655,-106.89808278079195
-1796.3067241321023,19.829372485878068
-1729.7884910343112,-103.04142258209274
-1800.0352111647887,24.561324139355555
-1789.9567359009025,-52.95810758291226
-1797.6786804382377,73.63554662475758
-1712.7810095237453,-88.95269473286433
-1801.8592571445856,58.15382268572923
-1784.0210503217434,8.78960545557742
-1554.6982523478491,-235.50243578875816
-1784.328226417724,-113.13522570955068
-1776.8748965632342,86.68609949831134
-1794.83336756457,28.931104809944646
-1716.2716456947842,-19.99940012867458
-1781.7179149995561,-20.928133265213113
-1791.695045814439,26.470480794415682
-1760.7097178013519,-33.433888358043575
-1707.3502999293337,-56.72058596073692
-1694.4735005331434,-43.88304078078837
-1792.5229287216557,40.894077216592606
-1792.1379842117565,36.051827227302354
-1760.246271976813,-62.820105280124864
-1787.5597808731854,-49.67428388150132
-1795.9026133090122,-78.39297109943408
-1779.380371840164,-159.6923451248504
-1755.9689348535192,-100.70998841601372
-1799.1934798595819,-45.43377099851273
-1795.8098975686282,-12.483480530585338
-1762.9115121371744,-127.94238928688921
-1783.4743687849727,-50.33321190860371
-1792.6030508935285,-29.088815942904414
70113.432737598,2368.533928035255
-1694.0572196112398,-86.43676632666588
-1793.055080138932,-105.39034688573355
-1649.5601371786804,-121.02287422130036
-1787.7205594626566,-102.29678504485248
-1577.3682748113204,-115.93336340741641
-1793.4773194492948,76.38929887063146
-1791.2444425539793,-37.917255674509484
-1780.1933944664293,10.931589803834127
-1774.4416782501323,5.0408543736972975
-1799.198308808002,100.77241959197066
-1780.419731177339,-112.27428366828659
16835.521937829228,-501.474016569829
-1751.988229623321,-195.5468148334297
94106.06264108399,-1425.442857231237
-1753.8684200993234,-182.99188494007424
112213.35903054124,-3872.041569713166
21771.770647860936,2590.9203277855327
4.271302187704646,102.16783960341294
-1766.7088114795251,-104.04680292924282
-1794.6916154602088,76.2511240471203
-1776.648759135083,-105.57789969473593
103051.29165043031,-1685.9036867370023
4690.342870322566,681.2574733265442
15552.358280863347,-114.77472920457645
108118.10237553393,-4520.519083367079
-1779.1146943353701,-10.343419640874874
101979.53461147992,-3894.6036311975827
-812.5688125810798,132.22737565510636
6334.043062532415,1703.6872579845854
-1613.5551365199594,5.655769165107176
-1706.8583867812072,-58.7459480906813
2109.007859058205,872.8220500207935
14220.607842348281,833.5849168440241
24097.38597117524,2972.055856596806
25918.25263998687,1116.6472843710437
-1777.6004032392375,-37.09377592595383
-1785.1526185571452,29.833677775113607
-1763.1953999186123,-92.42888134691118
-1777.6534076799844,-59.379062124720924
-1793.3756827891555,75.22716839818077
-1789.0794592564964,-82.51683244434624
-1777.8534346029448,-98.0179483083417
-1781.970825792275,0.7179740306666587
-1771.160218851223,-14.685583368673727
-1758.9447875382104,-142.77244548616335
-997.4468064663691,21.907258983081103
-1786.1686742880809,2.315948749815211
-1754.8440086778285,44.38572952052003
-1793.7910328420735,84.21987574367863
67243.5786665275,2553.2850915375243
5697.579222177823,381.7570752083363
-1721.778581053735,-4.446517069584335
-1798.0196313283725,-2.9944356108200956
-1798.4015735968094,178.60440840679507
-1633.4701024983342,170.05216441523177
-1750.8293467910516,139.31643349580148
-1786.2365993688668,74.49636678433485
-1375.2163912870876,-155.0203317047324
-1755.2886870262562,-65.26999659452656
-1309.1493609575652,-216.9382425324927
-1793.1357423588709,-49.89797411182211
-1764.9809755101837,-82.36119389160207
-1082.453768840066,-364.61106475326005
-1768.288949962579,-73.610715421725
-1766.4533551689503,-102.20208758832158
-1279.584262551664,-109.39394188097586
-1073.8838258680428,-234.40578538086953
-1761.663607486951,-126.15638985812272
-1796.1475233386761,-61.647020364285055
-1677.1773751327905,-10.636744694583845
-1502.5526986353486,-270.00558680469703
-1795.1104558917225,-108.02264126984277
-1712.9552797560082,-221.78200511124257
-1152.5196333662714,-330.5076535208961
-1705.5522452835787,-251.12414534004
-1729.0752666805981,-201.12660016829642
-734.0237486481276,-405.7715128276474
-1583.3813374970089,-242.61667022561
-1754.4982000411483,-110.13748278156656
-1036.0636426631897,-355.40516792965724
-1654.5707146820187,-259.95886690225376
-1475.5319475107433,-229.50618488406533
-1664.066677418056,-228.8397342778775
-1545.0687246476205,-267.76563303514155
-1578.0213010939808,-250.51377665871067
-1735.5968453863336,-99.46501727986225
-1541.4947540422872,-250.8858214230241
-1721.3642380972167,-84.84700399279964
-1777.528471812945,70.03359459127465
-1669.667719671178,-180.75394489996324
-927.7740530404205,-334.9662188735402
-1790.8263683731013,133.02754504468166
-1792.3597675643052,-111.14641154160203
-1796.092519413039,-44.01745197171307
-1734.570142174651,-60.324305128368835
-1789.007995707392,-109.43804836530492
-1771.3506991994175,-117.16475687148272
-1747.729030471785,-113.52425652789925
-1716.000514211132,-203.84876756860916
-1775.4739207959892,-0.5772814400875937
-1763.7021183074844,-97.09984861254668
-1791.306294979943,-14.953364195486214
-1777.3708720952611,-74.23509846660505
-1732.8371239205553,-89.50072506059128
-1776.15095590165,-103.80128336796648
-1785.2790762326708,-72.18799095111454
-1784.102771164503,-64.09039360379336
-1655.552926675379,-223.3370284631163
-1748.3012804291209,-99.68343030564567
-1780.5119049165592,-122.92141082045974
-1734.6303323453792,-135.97472296590317
-1789.1024170012915,-93.17491591932325
100441.55629506259,-2996.314614567402
-1759.4948513557133,-136.53419793092272
-1790.306654655486,-132.83322860905193
-1754.5259741286106,-105.19661987202713
-1590.8219913274606,-176.18035212725223
-1763.2813451290097,-78.94996626546985
-1785.5487388651186,-67.03006482486593
-1781.2749732569102,-88.32292300129095
-1738.3150424353892,-165.8452826587136
-1650.1133696386335,-113.58696908408994
-1651.008142689009,-93.66677785872606
-1207.9158346154811,-326.00188770149083
-1803.6816002503788,269.98900770957124
-1784.4947824880096,11.589728161279798
-1663.7992630376125,-230.91994670250392
-1719.4679628055371,-108.56212488441145
77691.6585792362,-241.3777445805136
-1750.6125998176742,-78.62463736089552
-1730.241286945684,-167.83113785895358
-1656.6640178361015,-219.0306077992833
-1727.3128974835313,-76.90741827709412
65147.610518763286,92.13275331783271
-1750.5200865708653,-34.55597332999055
-1739.7129295588902,-137.52966295371547
-1721.2729861979026,-106.76119974805779
-1736.7381797254955,-97.13297285907475
-1713.0662527247168,-144.899218482009
-1755.2340772538373,-84.69284513962582
-1737.1807522406027,-179.10612207665162
-1639.7599285892597,-162.8380146529021
-1713.0463263174324,-49.837383259602014
-1712.7099225023753,-189.00955850021816
-1767.3512136296217,-86.39187894563736
-1754.13783505756,-147.13955773226346
-1731.6339700260853,-60.99515448435707
-1791.2409345671522,45.654567328168945
-1732.5731113307907,-87.02332301543758
-1753.1626065942578,-27.11533815765609
-1689.2848038699192,-113.84719581521604
-1737.070390010814,-58.74597021210183
-1630.555520144133,-102.7500875216269
-1544.9168356434927,-219.10751784461328
-1754.320002658625,-96.65081260803754
-1436.422992801785,-30.925737238745434
-1212.2345050196984,-257.35690848199084
-1676.960569181412,-190.15467249572026
-1699.3415723128483,-147.79597178014018
-1582.236345880767,-110.23857161194752
-1753.8499126803965,1.244308489617182
-1621.6942021004165,-133.13442698992023
-1396.454165143609,-255.93764371116075
-1710.7699673972347,-129.35150638774817
-1168.4969006345834,-348.7598740829969
-1534.760979963283,-54.50180509861476
-1246.5855042114201,-360.39181418234
-1131.576919632627,-330.76096568044767
-1662.886553915918,-66.88764836949443
-1196.1702714767312,-237.91351134594564
-1214.9876602260695,-356.2307899822268
-1367.445751675507,-145.78934991794733
-1271.4519762144294,-259.8927074624056
-1727.5421485037275,-117.13233225614151
-1470.252951004886,-161.42290835461628
-1779.5566961080972,-93.37219640721516
-1794.400031154286,-24.503143148250302
-1726.3706695954334,-6.865211433449542
-1789.213289479916,-49.99105720576427
-1782.927948755179,-28.855737061569755
-1489.8768167462092,-189.30043861024583
-1784.5646742120305,-46.229720309626
-1769.2828768709915,38.1317895797153
-1747.797762236443,70.55838500506079
-1773.9109389504208,41.0838179955039
-1444.913857740159,31.605796738152403
-1764.0647092529234,61.16776274753798
-1784.2930770247565,44.65000733510674
-1794.1177813508712,132.8611940808504
-1768.0340755479667,-57.945170314125214
-1580.1578002456697,-204.8573906159288
-1783.3356559878127,12.546039791233094
-1782.1422245554713,-76.03089763662533
-1793.8692647397204,-7.419578327280296
-1764.6647163007378,166.82131956006427
-1707.5905263719383,-130.0154847053825
-1786.355974064551,32.03416754940312
-1776.0062172687542,-119.37040457321625
-1715.6425112496495,-91.80999240255598
-1798.2417509030838,33.41858410355356
-1791.0077573083263,64.21692280990645
-1792.9610110044534,49.018914502312214
-1789.173617478007,9.775551671301253
-1768.759720958503,-125.15981003639251
-1587.5197645262062,-131.74481021364323
-1766.2978251280224,-101.04295387917577
-1644.7011816043178,-144.42715501703785
-1787.6061061334794,-79.72400155945247
-1761.680824367848,-135.5804587147024
-1716.5274824334729,-113.718043022306
-1765.6810980721095,-126.83284064806273
-1789.8877672301774,-76.52515064126459
-1766.0139698815165,-107.68036232819176
-1687.134971991677,-135.64187379706243
-1787.68328470108,-95.78727538576837
-1783.7942058422632,93.53218367515998
-1737.6675192629416,-127.62494643645552
-1753.1859170242835,-3.2224564733775405
-1756.249760444321,-90.2110781699874
-1772.1192653312362,32.63912028884828
-1772.1709930169282,-77.91803344839677
