pca_1,pca_2
-2507.2361814093297,-25.28293335296077
-2507.7118341599335,-23.88590727850192
-1710.2955503000912,83.30136012487002
-2350.8727923269844,-0.6544183289285658
-2410.0573104546315,-15.935831401699446
-2533.5485595794785,-27.909688597119885
-2235.687961383703,13.411716525160799
-1760.875348017625,77.12186575256581
73826.85299452656,-3293.045496673998
-2512.9632748987633,-25.955807692279784
-2469.2427820768794,-20.509697231012197
-2530.8237443721205,-27.043041541525824
-2544.4897001480244,-28.796974837599425
-2429.940474464332,-10.639053373198053
-2385.5843178385085,-8.809062751980067
-2119.356248526674,27.18854598943011
-2282.7742523751335,1.6072097585060425
-2443.4296821508474,-18.717483165121113
-2394.4283347143623,-12.003432391918423
-2461.1992895200465,-19.707569041474265
-2076.5627212654344,40.35708851093534
-2279.0349981071863,1.7670484721027866
-2333.465296247647,-5.6636234427831065
-2406.098372890926,-9.87063375810631
-2478.8582553832757,-25.49698553423743
-2378.274441152354,-6.119720518841416
-2454.568323152771,-20.668166328666032
-1577.2757492946482,118.99428631521322
-1887.2838616989925,72.36862343956186
-2349.812957680798,-4.812469824733636
-2418.3706225505034,-14.384213539252926
-2458.507611163041,-22.268244997634863
-2481.17451858499,-21.67127208349191
-864.4775001923396,246.4222632660245
-2554.0242163376374,-33.856240116322574
-2202.660705862438,28.218504763003807
-2460.169468435369,-23.059930958407875
-2393.197312581964,-10.939928542443
-2337.8253510830864,2.092856928065586
-2526.964988848285,-29.04870636705789
-2505.737919670714,-27.50994425332002
-2518.2207847782843,-28.442925332026572
-2528.020776849103,-29.414223004394373
-2430.9417224766325,-19.22008373576156
-2511.4033968891777,-28.204305936028558
-2352.0794424823034,-6.45673795218556
-2573.6632521336865,-35.643255921464295
-2526.422427053301,-29.28234894295362
-2581.9697001808026,-33.61703494546353
-2549.9600513298287,-34.66365623965327
-2485.989950150489,-26.601716544962663
-2533.611299212408,-31.22606374380107
-2523.3641009902444,-28.761628083240794
-2581.6527085396433,-35.05936652293641
-2527.1209400834787,-29.27703746883281
-2555.5624775232973,-33.46416887685492
-2572.6777030952308,-34.59356437273853
-2494.3094457294387,-29.794860773813696
-2431.723052572175,-19.33409175378576
-2539.2660846464782,-30.251623353893116
-2557.1332859408585,-35.525226264297345
-2566.739613191451,-34.641013591833676
-2522.5019448466555,-31.435769877622725
-2482.038854051549,-23.86061563184342
-2303.523863959318,-1.584329052630556
-2426.048793512211,-18.175076568656543
-2447.8042122093043,-21.50160083337557
-2511.3711921629865,-31.690717041941923
-2513.4185917232467,-29.245886807206052
-2533.472167728787,-31.246827877367792
-2553.4061038314135,-33.56744254631052
-2421.632178823881,-12.942105663338014
-2542.479449730856,-30.684691874688138
-2541.425328184182,-32.39081226340384
-2402.2824779317634,-15.696368778927553
-2436.92332786997,-19.34587449597114
-2438.0992259893223,-17.586165282474738
-2497.431541251823,-25.74382904147003
-2505.5478204485753,-24.597330013731593
-2520.7435808728324,-26.034314574677165
-2564.8598497852854,-36.68990366928031
-2582.3140694759386,-36.11275017797756
-2567.143046815454,-33.15383677304153
-2516.82772258299,-33.55891592555998
-2553.556012479004,-34.48162928460889
-2585.428368212454,-35.47487064369509
-2508.8674162075577,-29.52017503807979
-2568.4826057378905,-34.243210853671094
-2529.228446882988,-28.15913915399166
-2510.633632701297,-33.064749380238425
-2576.672680450842,-37.506290659269965
-2576.2841015135346,-36.857758745041764
-1885.1441676804488,66.57471274385874
-2444.208107587289,-23.395246757710076
-2363.343261943556,-5.379933413732296
-2398.3793368154948,-12.834801012469411
-2485.6712861345263,-26.82872198923469
-2170.3064164101097,29.440146474780818
-2466.113895826298,-25.81571964740069
-1679.216769904329,92.08609682258684
548.3578378123083,475.32164434676963
-382.67657017193284,305.31584480559457
527.9344211458886,516.1180524233249
213.26582108269648,467.33066130750206
-2490.810386630817,-25.003309243220787
-2194.1671048768717,15.230840068059395
-531.6435038327434,259.2627582845369
-2547.726038751517,-33.418988229700865
-1060.04795510446,205.30929148784853
-2282.6068496879047,-2.0849084151680004
-2466.1426860954393,-22.78851099617679
-2455.9596186371177,-26.295623662691764
-2485.329138754963,-28.67916253165428
-1848.1238529335292,79.63817392780933
-2349.579982381654,-7.4823126202980035
-2312.3869694292034,-1.1825732439688876
-2439.6452170507905,-17.9618228519904
-2393.867108391311,-19.733170557013718
-2468.96248188407,-26.694410323511324
-2485.9715281935632,-26.123607458876947
-2306.6755718927175,-3.239876158604526
-2443.6254869834343,-21.301717513990212
-2428.004752286282,-17.88158796505671
-2489.9110063013754,-30.448296518176296
-2546.277610284676,-35.637770525512046
-2523.944569296084,-31.98955021491619
-2168.5105954219493,23.164529338339403
-2303.4937756453396,2.2727466284751894
-2258.5846647903672,8.295783205888213
-2402.5160005150783,-17.72005323283703
-2427.0017857479024,-21.268218400445335
-2317.1328393363733,-4.126619052664656
-2505.7018900681624,-28.681438258947196
-2463.103619165486,-23.308850004771095
-2563.540959491288,-35.9508600157878
-2542.3442174352467,-35.3692986595496
-2410.1830565645137,-21.48480826138907
-1416.335792380858,132.7138109258679
-1145.2144395948765,165.82205500948382
-542.4429785305306,278.72579345597717
-1249.278329376407,178.0486247610967
-2505.804075099839,-26.211113153807865
-1892.6401986784642,74.15359997199086
-1471.8937233647218,134.5431033261209
-2168.8270647403683,22.360420274920163
-2184.6458827739707,19.8915838949741
-1641.1305808123986,108.18924795397699
-1958.3243051121374,63.73383753474774
-2098.3616985057956,33.60494199071349
-2421.283031305101,-16.276729719339382
-2244.873993159063,4.685371867531719
-2061.137564523851,31.72776112867979
-2351.683790029906,-10.13540770787286
-2412.576425169343,-19.220126429958203
-2406.933196035319,-13.549974909739998
-2164.097843079532,19.679481477029988
-2552.2158433676736,-33.62460903470721
-2497.2636110597623,-18.572445275981796
-2313.7568809685317,10.003630807002327
-2436.6345635477114,-14.197200443389727
-2372.7617576791913,-6.862062104961783
-2340.834257110215,2.154024087182984
-2499.1677344721475,-23.959373582166172
-2273.577603602002,10.192544977447248
-2259.8144602688585,11.093073865917887
-2278.2854213710525,2.4566762506331474
-2235.4619697491844,14.1305292222125
-2534.3347061903028,-26.928025792266048
-2538.109301541752,-32.156731982212655
-2382.8770639654476,-4.968313270468436
-2560.0562761485735,-35.832385373480214
-2532.1843854315525,-29.12605200187734
-2502.063573817775,-29.7069832085088
-2505.158745399219,-28.673346248121305
-2337.686244046143,2.859752060460137
-2356.059196797404,-5.971845846728624
-2220.3818296615655,20.377941234226505
-2211.13181565697,12.575827984154103
-2079.6871944071763,40.84345175853218
-2489.0499362691917,-19.71617316699537
-2195.7658644726935,14.797457892155423
-2225.4762756379905,21.588634249032264
-1997.7295518512824,-64.86495187541269
-2574.4102831388427,-35.96637355459097
-1966.4272858877864,46.66117545774059
-1814.737727233267,70.05838580039695
-2344.2973123652764,-6.6785363986732165
-1920.7446562843327,50.35672149484423
-2119.388827725578,29.031798332291704
-2355.7570187140213,-0.9171272137061592
-1991.9574634004612,43.87250542749236
-2413.642691015187,-14.96976197779794
-1819.2093085230986,76.92680161411668
-1506.0484328938321,133.27960260199401
-1433.8455788837075,122.91387979464247
-2079.8261133432293,33.336413717253606
-2310.212928390057,-7.919530112587238
-2421.1930518858935,-10.786517438607964
-2034.8613135574094,40.440827506509045
-2075.980613037732,32.6415594060957
-1115.8343483001468,167.86723682346496
-2328.822296519615,1.450732097055941
-2279.1235955263337,4.414314153017401
-2021.8289735117141,44.573156955598414
-1911.1967395580573,66.76663822159976
-2207.117076241608,16.414691946621318
39774.06823354862,-1814.5802983393953
-2447.104482841633,-23.08272222283449
28648.517124052858,-2956.805856717369
-1927.6319512611046,148.03621836925052
-2497.905084922022,-25.363612880954513
-2231.1025936262013,13.562428384904884
-2135.918767497773,32.54135193848394
-1913.4278493918057,61.43533605364027
-1628.6165749173615,108.1216755160072
-1613.9716362010522,97.35592963682952
43567.663209172824,-1825.3715750680378
-2536.8531258631165,-32.58140987365095
-2590.001976764342,-35.75726083185639
-2531.190992872629,-15.870337749032732
-2595.4987514762597,-30.598629286200683
-2484.0824899564477,-19.135333958714074
-2546.7157313194098,-26.221951635908972
1165.0692821788273,575.287899951088
468.11091851265604,497.6820042675582
507.6519333683968,498.48146587941636
668.7271763122696,519.3142830553631
-1274.9437070807728,188.84410207334736
-805.1738876667278,220.24429619825042
-483.7028933882658,304.27896986613416
-2535.5095853431494,-33.762957408202084
-1835.4685942113508,60.93955969582453
-2276.3858637623584,13.188779153031712
-2194.9846626947933,22.612447860076564
-1971.0883750070689,50.79505879859391
-2142.015240945097,28.228136160149532
3382.3982259343934,-150.45648356298832
-2519.7868582620886,-28.797622426053504
-2385.5680690338627,-12.676879464612776
58897.36675154914,-546.7187870452742
-2450.935115142807,-24.826020650460787
-2333.27971728458,-5.3813689632882475
-2455.170670841636,-16.636914895778936
-2458.083369706831,-21.093705779154046
-2506.40193512299,-27.745907795039077
635.9379329687404,828.1459752241682
-2531.4325407454526,-29.156929859019442
-2507.168957094293,-26.083045072910785
-2529.8724425232767,-26.583387812147272
-2552.9190059357643,-34.51062128703442
-2435.004247154913,-14.494392445935658
-2536.0357457171854,-27.21778667612241
-2592.022599565601,-34.31399884928937
-2545.949781995987,-26.95800467897006
-1429.135917795079,114.1236290929384
-2578.0685123803114,-33.47016064054595
43967.84181253596,-629.4318127057535
-2561.6162857835775,-28.564786672242878
-2539.7961273252217,-41.32538409396993
-2572.4625006733586,-30.401161608836578
-2600.2977947404306,-34.16125706815942
-2588.302352976546,-35.1496205988571
-2538.811726608322,-16.862734832474903
-2600.9930444323804,-34.226162706198444
-2607.344860357337,-37.18503326323652
-2590.309707244027,-37.73160558685401
-2596.834996005703,-36.439430030958746
-2594.9550980379813,-34.859531923767356
-2612.8430257881996,-35.4394866373875
-2588.395030053441,-34.450840014446555
-2605.4763747524066,-30.921325993212758
-2593.3284812262577,-33.425367418775316
-2611.6058623376607,-34.35841282432926
-2612.13187300216,-26.899951205259093
21881.841097710218,-1433.7239823738053
-2612.677811102995,-32.590485011252966
-2612.6298647926073,-32.84871985099026
-2617.228362362762,-31.752086967247955
110737.10191649846,858.6674728730737
-2561.0320265663017,-33.42770412325048
-2520.93319972039,-27.963140764083615
89921.83270041952,-259.67239588437246
10232.108604856094,68.07836862541225
-2511.303104771708,-25.62911664693231
-2543.756407625894,-28.66840868253534
-2518.7857379902202,-29.271832994660507
-2557.239310983266,-29.672690326492514
-2542.657050137832,-30.026863587546696
-2527.64047987604,-28.491828819054174
74985.35341602216,-347.30533725283317
-2575.037367738302,-37.2908794608971
-2574.5704586592133,-38.454469062044694
-1243.2343671666722,267.102811556264
-2505.8363973683677,-32.34429025391649
-2574.6078505451023,-36.11042662587474
-2346.7384409078954,-8.63885025990157
-2551.1833056178443,-34.567342813473935
-2538.8968714883713,-34.56642818286341
-2560.0115970966067,-36.66434944083005
-2532.3904068998113,-33.123324899320544
-2544.3453149693396,-33.74395466232199
-2419.3629373096373,-17.319862370214665
-2583.4742324450963,-38.81228149057164
-2584.475438083634,-39.07629509797974
-2562.3740645744633,-34.11269367531602
-2525.371628653499,-31.585386695712433
-2544.258714235745,-29.52600221227508
-2380.500270765805,-9.653219793505274
-2443.8638822061444,-19.140773984506378
-2533.9134665757047,-32.24812859919837
-2342.0156433192346,-5.318414852907182
-2570.681267087431,-36.4590204052389
-2517.580762159175,-30.892701910121023
-2599.1840882225315,-34.71200214028632
-2585.299482364917,-36.430295048375214
-2583.0898505812347,-37.38008719870656
-2577.237350150863,-33.982300562569705
-2485.190891409944,-26.27493876611272
-2596.964342999472,-38.45165939194218
-2413.5590197993542,-13.520649028945602
-2591.827105254503,-36.32905935792973
-2584.9472285724983,-38.069292688933345
-2531.564506283899,-25.555963147887898
-2603.5005292902847,-36.922930133032494
-2550.736846663447,-31.55193662515106
-2601.9450748402332,-36.53963499278649
-2604.1251911986164,-36.02465539240669
-2574.5021218410097,-37.16815790234838
-2605.730572294625,-35.290860561070346
-2595.80490833155,-33.74577427711278
-2589.2760739665,-35.47234027159933
101906.14376134555,1862.386817515768
-2561.9060950270627,-33.81937180318334
-2462.476468442503,-20.884743701843707
-2447.6978492281223,-20.384211709863592
-2573.1896452688097,-37.79895015583472
112935.18453208914,1786.1468085267084
-2538.1139480629104,-29.38175572454993
-2589.273056110319,-39.749470391771844
10660.08387170231,-1488.814546494675
-2581.088305737667,-38.573195671091895
-2565.3421849988545,-37.13643154798004
-2531.7327412222485,-33.94948807243484
-2583.903116028196,-37.736846467802735
-2483.4757950804164,-24.514726223157055
-2590.841765783324,-37.450162202647185
-2568.6411936033446,-37.09929444762717
62772.365793738885,849.8312527910464
-2596.429175976884,-38.231987144909866
-2581.2089089510996,-37.255486663070684
-2579.97755255612,-36.03242220921376
469.51025326260196,168.2644936081684
-2521.388717996586,-27.79390927678246
-2563.455160889032,-35.27040457648237
-2466.2646491430437,-26.354256259582847
-2541.102411054864,-34.23880158870735
-2504.921934616914,-28.592509892763797
-2565.3384765317805,-37.28892204189475
-2568.4955334263027,-36.81857644958917
-2420.7175136660803,-18.176563814320655
-2531.698677548272,-33.48047969214509
-2526.5175730416004,-28.008560671692575
-2532.3479244560876,-27.776914411533056
-2543.576146975932,-29.55306131545446
-2551.0731099709674,-30.77697654296906
-2480.9351127054524,-24.697722092309874
-2537.702347390096,-30.545098778637488
-2487.4942657752713,-21.475991593572765
-2483.8979112864636,-22.578804654580352
-2505.3787876516426,-27.59039728489736
-2581.065546905568,-35.826115019151274
-2477.031360628011,-26.96524370286031
-2568.667689220618,-35.256893200825104
-2358.0691317596347,-10.055833279073733
-2398.746125851821,-20.62330979379278
-2530.570436414918,-28.204895213322587
-2500.901435869916,-20.80163730683416
-2234.073659353086,15.083515097809007
-793.6718734884387,218.762107051786
-1531.6093013917643,116.90679943719991
-2314.5410504335987,-3.7817021119439174
-2383.9725446607613,2.071972600243711
-2236.3482347848726,17.12408288320059
-2407.964552161363,-13.367804416339743
-2589.823052544802,-37.55084753292412
-2591.49364916258,-34.64353284958587
-2604.5655876471674,-31.85396702384532
-2603.223577337479,-34.17833082709475
-2417.369759065045,-15.627609081090803
-1478.8015230534445,155.4923276123208
-2559.647472951787,-33.154677444684204
-2203.9967029128516,17.996338940857903
-2292.1572782001736,2.508339047871744
-2151.7307427103706,21.961384059429616
-1675.720354881979,93.14536617853275
-2132.321929895451,22.821696718004187
-1216.7226759390046,157.28983882933696
-2535.9611121981416,-25.441903242730657
113704.9266818379,2016.5475790954597
-2377.3083404268086,-28.843165983269678
-2380.03486902272,-14.422360591984615
-2369.434984899232,-47.3760844875456
-1872.4264238734931,70.4655982420391
-1439.7067151655483,137.1221939169803
-1751.7229544756942,86.87300823507314
5.776094523972666,381.32157696818393
25.646469511007208,371.662821609204
-2515.013958862531,-23.579819331246657
-2535.7115310911017,-28.020736972037053
-2546.3301829269117,-27.820113143417363
-2290.469346593668,9.165636871698114
-2008.990017438996,45.55615952944379
-1408.1206477703674,54.5299703621684
-2508.040507545206,-24.20860895325978
-2144.2296284390886,33.24119528651241
-2348.4854447352795,1.139434753156754
-1736.7326198382548,96.67290356301804
-2244.7214292231793,17.087408415461923
-2392.0683693593387,-6.054977331038783
-2170.2914430735177,31.639207968875894
-1286.4451048711608,171.85549177275345
-1618.0028903965676,119.17197726633431
992.2439811558701,93.73130380349681
-1178.7832069496155,160.560201200678
-750.7956588996967,230.6660209445161
-2429.2525312444163,-18.748148828319763
56489.19512389606,3698.0029219037638
-2238.62240089584,16.763606754213985
-1122.2351321941599,200.71625832253426
-1691.2169279075904,120.36748440107
89.75805386297871,394.1942455502612
-2061.9827126660734,65.31348772630966
-1159.0051916950306,200.24407869756303
-2421.1680892496975,-10.37402575863525
-2299.042358015046,3.6508056264728
-1928.3134851533057,63.742746292653436
-2070.9707516773055,40.926793493464025
-1029.4605603499226,205.9167133874362
-1917.9552893593834,-31.031543288754477
-1779.971047028438,90.55639468921969
-1937.7544748829828,56.634631426937275
-1675.3319856943397,96.5587894175033
-1985.7614600930783,37.49412524472329
-2383.9893776576164,1.45802325910873
-2423.4132743034925,-10.981590786663993
-2522.553872979372,-28.001121779771054
-2144.057586171347,23.707445276043654
-1884.9544856336167,52.966719022970224
-1532.4437067916494,108.78706290544433
-1327.5103348577,136.89468158949
-1337.7848598092728,132.27629865710594
-1128.107958888496,174.24660702079848
-977.8724029052563,210.4336592789604
-731.6061348148562,247.98374984107772
-2590.3415490452803,-36.41902801620088
-2427.879387384737,-15.068699009290244
-2263.489265589784,5.303511270500773
-2568.4213185633375,-33.44288180564456
-2584.687898638659,-36.17862403119149
-2155.6358985797538,-16.498539776960506
-2159.458771413528,24.914406092257046
-2447.081568090029,-10.322053662875874
-2502.3442337677047,-21.925847766436075
-2585.1795765672878,-32.14391127252682
-2221.5419424902093,22.684627591841807
-2332.417037727214,4.195077957499133
-2453.6940637600924,-15.154860395793225
-2486.17468167598,-22.056398860578287
-2521.786767683319,-26.302733051794466
-2436.046495243655,-17.198960376442493
-1712.1540174577303,104.06879952205576
-2426.79138342949,-15.347556273276956
-2512.769523529138,-27.31157857280231
-2381.266946610693,-8.298145885162237
-2561.44730415016,-34.148387370486226
-2563.711987502038,-33.42450176484845
-2565.8518561750147,-34.317491540559686
-2371.0558698738773,-4.148916460556894
-2481.018242375292,-16.63032308095314
-2610.1252982265833,-32.582945074055694
-2567.2068069614193,-34.70159563922584
-2143.6597051522135,-14.47513238253105
-2546.156638467205,-32.43121216244119
-2568.2184127197243,-33.78372984000522
-2548.4108063918407,-31.24247483158975
-2436.979807460151,-17.00247174877935
-2475.629541818762,-18.316561537122237
-2446.774557127141,-12.033593685351663
-2492.6493454996166,-25.50481318963937
-2543.4608536278365,-32.718191620935805
-2158.634142570096,23.39603162191005
-2560.092206959624,-32.733108097209005
-2070.8958939750146,34.653886920206645
94438.3087130596,651.4548868899769
8842.3677160428,-1339.0741960971886
-2602.1384051606324,-37.14341018703707
-2212.4111353276826,20.300593755636978
-2440.593096417628,-20.69287541445146
-2238.7851616671314,16.765203116495012
-2522.0293766626596,-28.384528789326332
-2188.8344589960725,13.231836278920452
-2575.0948772112433,-36.23075028416396
-2401.8756741763214,-20.14744167204116
-2175.9260536043575,18.334045099114405
-2420.0204590152935,-14.26249554771291
-2302.9524166394713,2.8017466484382596
-2148.8489953956687,19.29553401887619
-1925.2182837782898,45.12430607817405
-2242.7809476779344,13.099437556109157
-2155.711466525639,19.49261913271467
-1984.4779009882757,37.202103090356346
-2517.0681834615452,-25.410164743829263
-2608.184816444647,-35.78671474550218
-2583.0787111150853,-34.990731544798976
-2528.7285295924216,-29.600927544115645
-2495.336746135565,-27.611089711492205
-2487.0115489094646,-22.015218781606706
-2459.3643500776243,-23.15328985286205
-2554.5642381075522,-32.918498970057044
-2540.053439264358,-30.488002261746978
-2557.196667912929,-32.164061151138874
-2579.8513459224628,-33.09646110303874
-2530.4028868839964,-31.489174444459977
-2532.903127445689,-31.115035544422614
-2499.231171736652,-23.377584906203705
-2484.461169799605,-22.373311901618372
-1689.8503326719283,87.80079689698994
-2563.646537020068,-32.20752042477926
-2412.993027937731,-6.765487362167875
-2464.189935711574,-14.432831787412997
-2491.1992245385554,-25.75471847717603
-2532.042436462954,-31.25184380995581
-2536.6349226951884,-31.467579228371815
88531.33423528011,1205.3499009647217
-2521.099451885252,-30.32853976497773
-2554.2415178210204,-27.95341489872496
-2508.703801301127,-29.508807261096145
-2478.079073771372,-26.661880364164
-2509.783234797964,-27.5601923463183
-2527.8783177567934,-32.693017000408986
-2555.1953198995175,-36.282149411079175
-2546.5305953384486,-34.49188728102805
-2570.2652745657074,-32.92766354456604
-2535.0391289936856,-32.48461927375884
-2570.3252481696063,-36.166182464471056
-2541.995663688194,-33.677848483116996
-2579.4392999705715,-37.58197073468405
-2589.4616339479603,-35.28100915202632
-2192.8034406024076,17.918746036587848
-2449.40497773993,-16.81613905835972
-2606.934793373021,-33.541036555739026
-2330.784364372818,-2.2057580125113043
-2389.6655841139172,-9.518095135977404
-1629.7281943639637,109.77296271666854
64841.29131901557,-2389.9489510249464
-2286.586456173589,4.039770248267367
-412.88821346570927,302.0188002605489
-985.1587910918257,216.50623476780854
-803.965972376749,286.7287359107397
-152.26025308818657,383.84507651084783
-2262.4447303798647,8.134090145967232
-1833.1160068596307,76.12906135594835
-1592.2132290052523,125.57819157331035
-921.5007158869846,217.09771766993563
-292.07991822002447,313.8442277534283
-0.6526745823971191,386.8879384002863
-2570.0334164670567,-36.02393067426112
-2604.1776282969254,-37.47642035325407
-2582.830271518984,-36.634495795158124
-2604.763898798972,-39.05373248749578
-2597.507171120218,-38.375304051252385
-2575.130998748282,-36.648566178896694
-2589.334569309301,-38.73840622890728
-2582.652556835999,-37.14640356995408
-2277.106435274638,9.867124869993066
-2580.2474577896405,-37.124251917889794
-1295.6018931928413,-206.0224408729623
-2481.2283232866475,-23.98167299197403
-2491.0914926398723,-27.034000718510587
-2575.9533226342537,-37.679745549398994
-2557.3680440297253,-34.82634886443167
-2492.1748475137747,-25.496588173101923
-2419.6660494866533,-17.7730076037329
-2303.366282225182,4.78692886892351
-2393.591687776804,-6.06030340708554
14001.305307304352,-1377.1857562133598
-2453.624462941641,-22.406580571002927
-2416.513386679256,-19.47140867838487
-2544.9242446823987,-34.74697267082951
-2547.742449338299,-35.28679673622141
-2550.621793203543,-35.54204562898592
-2580.3376022285674,-38.936785482481376
-2577.4184065106274,-38.105761094268104
-2588.3544203046285,-37.95039561531683
-2598.531289461445,-38.50751916625606
-2557.402130223081,-34.97749568554069
-2584.9356340368595,-35.91517942213188
-2567.4866873307265,-34.83830825231869
-1483.4629172780476,120.65875717295333
-2488.7118604269276,-19.58009748780211
-2476.7228425597796,-21.558336525905503
-2463.6047591244987,-20.43402992055295
-2526.7482381632612,-29.664516165717725
-2392.162953198401,-4.846134988276916
-2511.4117578658816,-26.942684581807054
-2580.525737725452,-34.21908256319915
-2563.325163611984,-34.979718739559054
-2342.2065511023948,3.832668484561509
-2600.9528704018303,-36.64981352330935
-1315.963917147011,143.73975072992243
-2131.6307081301543,19.55754116261961
-2540.1927032196572,-30.3730785958717
-1954.36275873645,-33.72474751488449
-2582.8371581158945,-37.52001837055505
-2081.049386281106,28.734768446726505
-2506.0226338031575,-18.694251796566977
-2320.413201213108,-40.87021908953697
-2495.7667750033916,-26.201670388479936
-2196.0944171943784,17.438356109170066
-2424.143056082249,-14.538928025089518
-2296.8668506233107,10.564042516225474
-2204.950319947862,17.646609758953133
-2307.8745398410388,4.885716213035838
-2129.589510235826,38.727827634258404
-2460.92119428741,-16.84492672360401
-2573.757342759831,-35.15708539317137
-2565.0313476967185,-33.683752462733665
54881.476342278715,-1785.7065611173546
1280.9051671407492,-154.8916611641319
-2476.8323019601435,-22.30346405437183
-2532.3182222971445,-27.960151686873413
-2556.7417331800475,-29.731016567478118
-2602.9898564550194,-35.48373893839062
-2599.2842556963597,-36.0886941638269
-200.8115297350596,387.9766578555472
-2604.9160570690206,-34.53932820345678
-2612.6878856223066,-29.83726019028651
-2604.684866881436,-35.359084662163184
-2583.371819331598,-27.40453730132895
-2609.602146321579,-30.292504980599396
-2597.169913742123,-34.92423965691436
-2289.1197326965735,3.6331925492470707
-2260.9952736677496,6.163888072899526
-2372.036297292365,-10.904841080967131
-1817.5135094107213,-27.455964378331025
-2163.4736920912196,22.785552077530387
-2101.2908620286116,28.922064658251884
-2472.7140065661297,-25.231838781442285
-2025.1033350764703,42.77656717171979
-2450.2472845988104,-21.017333869902288
-2549.6092310448907,-33.10847781146145
-2030.1399065759626,38.4765030556908
-2488.702323908214,-25.49886305249907
-2031.1379722295967,39.99378154668026
-2501.622263173135,-28.675838192360114
-2165.9593443913905,21.85116782666737
-2149.4490346993803,28.06528742910766
74164.48928123392,-2148.913040658479
-2372.826819988539,-7.6147473436109605
-2496.6258186537943,-21.94434166948854
-2453.1642750597916,-10.108421593946094
-2219.330632485635,25.932475437799244
-2299.7633367133,9.631946843111304
-2500.1382930951277,-21.529949002225475
-1740.6149006429312,92.89896391864208
-1620.4272203608875,93.80430159125187
39168.50959789111,-2192.8236382059895
-2491.00208734285,-25.718129737209807
-2530.5638300649184,-30.946361171879076
-2511.4978297778252,-27.450884535072383
-2475.6828615787554,-21.935316818490364
-2541.053492885817,-33.08749474987546
-2465.6470133440375,-18.690028389216906
-2569.091053909093,-32.23996188108814
-2578.748697385396,-35.939950116715146
-2526.6244327415848,-29.06847210517344
-2514.0738791319563,-26.116446174402544
-2537.073363567158,-30.74420575677622
-2496.8665131039857,-34.78937295399109
9611.083829124691,-1052.721478043518
-2446.65641054757,-14.366537075015065
-722.1127431693363,-73.8036307718494
-2446.181738000119,-10.243202264520566
-1281.3138371787682,169.47652668374047
-2381.9156634036362,-9.489819155727117
-2422.721086474702,-5.7687109022095315
-2574.4966083843005,-31.27706534409384
-2598.733693847785,-31.7469579973454
-2593.8708778664427,-32.64546577865022
-2592.61201567796,-30.162570540877766
-2537.648643907572,-29.49651868627805
-2596.6760026634206,-37.094787153949284
-2558.122186651401,-32.725484144694406
83822.2543046402,-934.4607289568204
-2468.453178861223,-22.444688382323246
916.7733222819639,113.65301866653299
-2520.306400654505,-27.942529652232253
-2552.449247842854,-34.90328975713318
-2591.1714853725325,-33.776451610637615
-2513.2678135829874,-28.527555950245716
-2512.0219886108944,-31.133494929142394
-2527.196919375462,-31.96116895461274
-2472.690868917456,-24.719912915577634
-2569.7089842652317,-36.29209692920943
-2458.1751666245805,-23.19029352038382
-1994.2045356066367,49.52223513970952
-2421.361163343283,-11.613280575957392
-2504.477873633445,-24.535115621139862
16978.592737559215,-1243.663211486306
-2425.2683193954717,-16.255491847232094
-2340.034307929574,-5.693332347336518
-2075.5181936332383,36.80994908753412
-2418.072021679625,-16.73559500425256
-2409.491345842268,-12.318032534300427
-2392.6487860618186,-8.72525068936076
-2174.1510608638737,-33.3962150604541
-2465.382126041269,-21.388553827152556
-2538.519852942613,-31.301419756191812
-2422.8843321822196,-19.796299110305903
-2083.4045745699436,29.327067643163804
-2418.6743865538974,-15.239130932352774
-2546.706366295959,-34.31529484341611
-2439.536043469591,-16.659492132623456
-2144.2524703448503,29.147465925090376
-2510.7370739276794,-31.819346279604652
-2351.2751812996125,-4.684816249926699
-2546.8202860198235,-32.1516477918581
-2475.9090386772377,-23.50351358817068
-2565.5971197655467,-36.8143970933712
-2324.5448137185713,1.649909801990921
-2499.17151369805,-25.292723423812998
-2560.6589183638525,-33.153837077575076
-2348.4823295408128,-3.380615040141034
79746.93194879103,-262.9958824365511
-2543.5092292353224,-32.19857846890606
-1988.573285888991,-2.989094049140284
-2395.5884941662907,-7.996616960664894
-2581.804309322829,-27.38346499351316
-2560.9345200156804,-31.984293171514967
-2524.5478282452127,-21.21509213034053
-2415.397045063167,-14.964636195976635
-2431.0997156158746,-17.244763265164465
-2424.385790059357,-19.063823894162738
-2459.1063014161555,-20.213538376615713
-2421.0134471496553,-14.531825409508269
-2447.016045743166,-17.612391810870662
-2249.8516568811874,13.528174205752496
-2323.839038030545,-0.6095983023634374
-2100.8114281962157,34.82749633543808
-1972.7408126488644,61.672572592653054
-2115.4830823593493,36.04039315240314
-2399.540124237971,-9.526191038640047
-1186.4797693098894,-32.70936097781532
-2047.285753710681,47.03584369078704
-1897.4443925572148,63.68681719038097
-1312.3482447142676,158.2101422360861
-2321.3225664030147,2.056137007644817
-2420.3725395986007,-16.14678876993438
-2523.007904771435,-32.59442360828902
-2541.728475106893,-33.935871719895054
-2547.199436083872,-34.207227162736096
-2571.0124878543124,-36.20503836289415
-2570.089819954614,-36.14326174122094
-2574.0880288578105,-36.82831986840829
-2584.592836615205,-38.06147754333305
-2584.83190240749,-38.229505035362024
-2149.647944082858,21.672134462345362
