3.438312784871277017e+03,-4.431258064444742217e+02,3.978479540211949939e+02,-1.841874481663138567e+02,-1.836856918879859961e+02
7.028965746516432773e+02,-5.559119761859176378e+02,1.847385449971998526e+02,-3.084261220216585571e+02,-1.698479748884651883e+02
1.190087792828541751e+03,-7.949297139527053560e+02,-2.443027986601049761e+01,-2.518548690127489351e+02,-8.011721352956628905e+00
6.852903212556547032e+02,-4.793851358213386789e+02,-3.801629173777143933e+02,-8.276786296204979010e+01,4.837045854069843642e+01
-1.669879842822698492e+03,-4.020267392029987263e+02,5.170049889119874109e+01,-1.417035291542737525e+02,-4.864123968017123190e+01
-2.573803619474583229e+03,-2.981633865512553712e+02,5.744031414824224413e+01,2.526695406247107556e+01,-1.497410324213439594e+02
-3.269763375697690662e+03,3.864643244303549068e+02,1.012282668330424968e+02,-1.552480625075925786e+02,-3.542737082120625587e+02
-3.484626751278340635e+03,7.412214900499370742e+02,5.320617500285017343e+00,3.478783523243051832e+02,-1.297868949508242906e+02
-3.054687862563398539e+03,6.647541299572020534e+01,-4.813583453230082227e+02,-5.709509004063750837e+01,4.308226641578618654e+01
-3.046978527231165117e+03,2.845204477344184397e+02,-4.797450623101833571e+02,-2.442348140526366080e+02,2.453767743617503641e+02
-2.720148041561148602e+03,-1.300388178079801378e+02,4.534674584138085152e+01,1.022534358866991653e+02,2.576981608176280503e+01
-3.412696046893660423e+03,-1.262367760892839073e+02,-2.681092927923215825e+02,-1.640326676561722081e+02,1.139333666151188993e+02
-3.408577277519680138e+03,1.222576068396052875e+02,-1.550160795299213703e+02,8.993367679118284741e+01,-1.013653225000781504e+02
-3.236218053585415873e+03,-3.705705542679630753e+02,-4.038923989861810924e+02,-2.966761811565161793e+02,-7.884063620759192759e+01
-1.467105315210422532e+03,-4.389783688132803263e+02,-4.268223224442957076e+02,-5.196688909153222085e+02,-1.556437249507515901e+02
-3.101984028743443560e+03,-8.845616871115662150e+01,3.806396816458111942e+01,-9.764152585136856999e+01,7.022776614493078107e+00
-1.818051320038183349e+03,-6.349853454916645745e+01,-3.399729323665530956e+02,1.901262483073247633e+00,-1.634053311647316491e+02
-1.746863224134565371e+03,-3.745869574330190517e+02,-1.964090043178641452e+02,-2.488414994576990864e+02,-7.011823629905846644e+01
-3.021936832168959882e+03,-3.045434176073265462e+02,-1.414866499457863256e+02,-1.035910564027514802e+01,-8.230914300918159654e+01
-1.999775161356260696e+03,2.853896127716217279e+02,-1.273839879509590105e+02,-9.229616066358394733e+01,1.132545105008527884e+02
-1.386105742258274631e+03,-1.542557627341286093e+02,1.756246430593899390e+02,1.541405197295663072e+02,7.594483747860945755e+01
-1.222722723032306703e+03,1.413611654924590084e+02,8.055142130348862395e+01,1.790217517679683965e+02,-1.590689559470006316e+02
-3.928559988649390561e+03,1.857882646048080346e+02,-8.168821938109208247e+01,1.070348592827011913e+01,4.184271587342050225e+01
-4.796176631109235132e+03,9.039698237893738906e+02,8.110619631406939334e+01,-1.668128876005948769e+02,-2.705936739413571104e+02
1.228540372240031502e+03,-6.079462810323427675e+02,-5.058040336249542861e+02,-1.741668746510824803e+02,1.772976180113309681e+02
1.825979636481624311e+03,-2.519697104778626340e+02,-1.705627778129792489e+02,-2.673816768449060532e+02,5.111173539548448730e+01
3.894897161069818139e+03,-3.427980493374404318e+02,5.767681008660004949e+01,-5.564760679346442629e+01,2.872569996510278756e+01
2.578688767484808977e+03,-3.419742229644135705e+02,8.179770357398767544e+01,-2.410286043053577885e+02,-6.823293011651503548e+01
2.171613980179306054e+03,-3.259112759923301041e+02,-2.693748823637050123e+02,1.389032864594970818e+02,2.710494358660552194e+01
3.411827490578430115e+03,-5.436260593910316175e+02,2.677346791115383553e+02,-2.702420137042146209e+01,-2.389636260658957667e+02
6.437040558035250797e+02,-2.721765941903445309e+02,2.015500122738132802e+02,-2.235681077844287756e+02,-1.785807512422604759e+02
2.374166756312790483e+01,2.021478358730127809e+02,2.470395672645514367e+02,2.126388895514047022e+02,4.329490738478733114e+00
5.366199022737391715e+02,-1.271280694354052940e+02,-3.248259709559952171e+02,-1.628713684232711856e+01,-1.571721327362648992e+02
-2.814845100085772174e+02,-2.850241751201464240e+02,-2.551954580761258740e+02,-1.170554141231676795e+02,-5.656654238245465649e+01
1.945003944997381495e+03,-9.726048796473893390e+02,-1.877401783855596307e+01,-2.310945115034736830e+01,-1.015797937281253915e+01
-2.397211284669417068e+02,-5.960891439671539729e+02,-4.099450136819997681e+01,-4.155148859923647109e+01,-1.415454673180431087e+02
6.020818715495632745e+01,-8.403062177513210145e+02,4.560424085116885351e+01,-7.329600674135394733e+00,-6.203696459982580791e+01
8.682711375995112348e+02,-3.669526944079908048e+02,-1.610505570789448484e+02,2.966273302933579430e+02,-1.804773918640831880e+02
-8.827080962935949628e+02,-6.319177061405455333e+02,1.155088213532365842e+02,-6.973532527955666183e+01,-9.562853556162748703e+01
-1.442486875146687908e+03,3.352088351527158494e+01,-2.093432446312481687e+01,-1.017552324654943732e+02,7.078312026077357189e+01
1.946003311306395176e+02,-6.011840499882687254e+02,-1.436523418140795627e+02,2.577219954874541372e+02,1.384130640701185939e+02
6.942430490900093218e+02,-2.532081106454906774e+02,-2.909625970984279775e+02,4.395241335435506471e+02,6.098103970308729060e+01
7.644396496507965821e+02,8.760106575760045189e+01,-2.559740580996620452e+02,-4.265835129577841371e+02,-2.675995467334536784e+02
2.812494305522975537e+02,-1.484081107735962917e+02,-5.343373583483015636e+02,-1.408604790952329040e+02,-3.745635289640265597e+01
1.648252092030039876e+03,-3.755292110566509791e+02,-8.264006022068194568e+01,-3.097851799302785594e+02,-1.238343266298525691e+02
1.761848464378903827e+03,-2.360380411986706406e+02,-1.323011375760114561e+02,-9.379776474229427663e+01,-2.188122937534905645e+02
2.166139296576475772e+03,1.103242105737068414e+03,-3.195404778402321995e+02,9.420349733132255210e+01,4.673840837098630914e+02
2.249741166053299366e+03,2.992804943816858199e+01,-1.296597394881615060e+02,-2.008711505074217030e+02,-1.027189667045341537e+02
6.040284723604942201e+02,5.249187396814156727e+02,-7.693603990950350635e+01,-3.583103923830979056e+02,6.073579876244055242e+01
2.288880644139739161e+03,5.461813008157955665e+02,-9.822917229178089826e+01,-7.033953507580649784e+02,-2.213727885161483186e+02
4.288338641819412800e+01,-2.595688922928491706e+02,4.367959774068975065e+01,-2.391081207055900961e+02,-1.854337980703675441e+02
5.746307008783621768e+02,3.345980924478147926e+02,-2.565694049038725097e+02,-5.742935129539514492e+02,-9.267018117059758708e+01
-1.671099390944365950e+03,-4.693886590592473453e+02,1.215835712620452824e+02,-6.233212933100862330e+01,-1.358759111109373805e+02
5.799397063141476565e+02,-2.994036480623433931e+02,-2.077881496019424503e+02,-2.664267510436205271e+02,-2.122207701897154095e+02
7.340720790391143282e+02,1.734222793625910128e+02,-5.846544044208225159e+02,-5.403978258921667930e+02,-1.205671456664962449e+02
1.670261155929389645e+02,-8.629842305253876020e+02,3.642348312963135015e+01,-1.406160578618366515e+02,-2.551680876749375102e+02
3.059923117194912265e+03,-6.963076288865569268e+02,-3.933355929542105969e+02,-3.948197039662074985e+02,-2.387868260956977053e+02
4.063110994334583211e+03,-7.958752076412498582e+02,9.293960414506738488e+00,-3.174430698210005630e+02,-3.485283877402852681e+02
4.587409246957439791e+03,-1.078490801298881024e+03,-2.163316173132413098e+02,-7.214572244647864352e+01,-2.720249431470513173e+02
7.302621348835060417e+03,2.947288901859024790e+01,3.699568362859988042e+02,-1.071077289944643667e+02,-2.068592214057209162e+02
3.798558201036504215e+03,-3.285862507445555138e+02,-2.355228647106411586e+02,-3.032884617777501148e+02,-5.579615988104363566e+01
4.399202322255763647e+03,-9.111779590524129446e+01,3.154233014174275240e+02,4.609129393500482230e+00,-3.314128796465267612e+01
4.759114066700944022e+03,-1.617081419138932574e+02,3.376760234082380521e+02,-2.959148590640581915e+02,-3.295586389444591759e+02
3.688041133096483009e+03,1.311929560992923882e+02,5.875522781630729696e+01,1.319938127213891903e+02,-2.555230170285350937e+02
9.337926237177761095e+02,-4.592816748514578080e+02,5.429303546062773478e+01,-6.693218003376058789e+01,-2.428217961178804956e+02
2.408084728356095638e+03,-9.202340366423701425e+02,1.415778053904323599e+02,-2.997422438825286690e+02,-3.090256392853469833e+02
7.447388011195508852e+02,-1.724802048967982415e+01,5.379223701868325236e+01,-9.014843173660202069e+01,-3.290076012504604250e+02
1.195233352977264303e+03,1.435769556072524153e+02,-2.815627311580036576e+02,1.819715414455305620e+02,4.155457518600380240e+01
1.117539306876808041e+03,-1.040762962457467893e+03,9.722001280588921190e+01,-3.303242864802947452e+02,-4.886012018037620805e+02
9.427903929924957538e+02,-9.076302972391637240e+02,2.227727733069588965e+02,-1.929397060842548512e+02,-4.174805982770227502e+02
3.949352677742792821e+02,2.808788533126213451e+02,6.296410425800632815e+00,-6.613771719283620598e+01,-7.756953925711688669e+01
2.066354256454263123e+03,-4.626044092776463117e+02,2.810188351810398899e+02,-1.940523226155939653e+02,-1.231393327048320145e+02
1.829253958228994463e+02,1.710746566425313802e+02,-2.172377985303803598e+02,-7.117841064025219566e+01,-1.132009516261706636e+02
3.186122179627392597e+03,2.029394898039063833e+02,1.427541615193965470e+02,2.838334749810212188e+01,-1.233461977724722942e+02
5.254801266306555590e+03,-2.540596659911698794e+02,8.224753334758213796e+00,-2.239591901802061358e+01,-2.267394776327921306e+02
5.111483060929916974e+03,-7.462124562781536952e+02,1.195730688467633342e+02,1.860306234836630495e+02,-3.295471963194144109e+02
6.186792225774337567e+03,-8.759592493518385936e+02,5.151410485564922510e+02,1.855807645069288725e+01,-2.909772106353162826e+02
6.192362136053717222e+03,1.066800196862725443e+03,-1.219955589410829333e+02,5.810432150544085061e+02,2.126086841124923978e+02
6.603556928911879368e+03,-5.192626624101854986e+02,-1.091037644428946578e+02,7.539106319259097688e+00,2.316051373613378814e+02
2.794988322029682877e+03,-2.832002293931657277e+01,3.439614375877085877e+02,5.070680651750914194e+02,-3.986268824838888349e+02
3.438346894376382352e+03,7.687123246084368589e+01,7.737034840993572971e+02,1.316744325172701906e+02,-4.245193697231076726e+02
2.199149607396728243e+03,-3.382622610120880040e+02,3.288688668115628957e+02,-6.080186544068082100e+01,-4.512308391153533762e+02
6.990711620779135274e+02,-4.730476438689736369e+02,-3.113877890448558361e+01,2.015611600190097477e+02,-1.579140205067952820e+02
1.240088153591048240e+03,-1.235821129179329319e+03,1.327800147776074482e+02,5.055967096734286059e+01,-2.873872013997017802e+02
2.560901906437346952e+03,1.455223938143528812e+02,5.098036261785433112e+02,-1.778941403293109715e+02,-2.930158993467256323e+02
8.523623373670570800e+02,-2.272272262461490300e+02,-2.576649845879437066e+02,-2.073762139806776759e+02,-1.182157403962249020e+02
1.665418216305095712e+03,-4.749149495880194536e+02,-9.428787412369777599e+01,-1.874620913426223296e+02,1.156660876705276735e+02
-5.043288336242253536e+02,-2.199049744825159394e+02,-1.135351383371373544e+02,-1.651329367885713850e+02,-1.593190599788708255e+02
3.513121522842435525e+02,1.525852727955757437e+01,-9.751945842338794534e+01,-2.597358448248586456e+02,-2.161554817148044378e+02
-9.750528786247756443e+02,1.252153457613349474e+03,-1.619759986434830878e+01,4.697652120768634063e+02,-9.930262277193178022e+01
-3.822463745196828881e+02,8.558785028175307161e+02,-1.148457253707046988e+02,2.137545530893991952e+02,-1.876039299123355875e+02
2.159479404901896942e+03,7.301134714138813706e+02,2.266228826629154014e+02,1.230864497736781615e+01,-2.857280414084959261e+02
-1.657687763062034492e+03,2.114653936387975364e+02,1.829363563075293087e+02,-7.663594411056605793e+01,3.163221444058736154e+01
-1.430411177831198529e+03,-3.854934111699351433e+02,-1.355727647836219205e+02,-1.542004715274158499e+01,9.935322093617016037e+01
-3.365831035610044637e+02,-3.433659754352732421e+02,1.070129990583696724e+02,-2.011276772999991920e+02,-2.945351699231918019e+02
9.122053026059469403e+02,-4.191214368139537214e+02,-3.264693893705712071e+02,-2.822818574593018752e+02,1.452492042507059011e+02
-2.861821862630183205e+03,5.090934102078111891e+02,1.294404769573935710e+02,-1.708291915370242862e+02,5.254237139005121549e+01
3.414658310131492271e+02,-7.422893795740584437e+02,2.602858786887294684e+01,-7.808391071369645431e+01,-7.871305074186956574e+01
1.131688275043869453e+03,-4.439623128543520352e+02,-3.987367008238091444e+02,1.239181194316225714e+02,-8.738150331424812123e+01
5.553731383641869570e+02,2.509991190558537824e+02,9.856054110037985083e+01,-2.471333458641101970e+02,-2.065005809624038591e+02
3.251585676279531071e+03,-9.414383597546807323e+02,-4.716895072477944950e+02,1.428083714006329217e+02,-1.633635047707367249e+01
3.143594616771497840e+03,8.613735958159209360e+01,-1.826110173270342045e+02,-2.504132492144403557e+02,-2.538328689116879104e+02
1.360281370916224432e+03,-5.272390633620304925e+02,-2.927531061827022540e+02,-3.857655748495542980e+02,-2.028723945562397546e+02
2.389658426012699692e+03,2.151366851496176480e+01,-3.071924773039028764e+02,5.357659464384904169e+01,-1.192487364255792244e+02
2.112753117186663530e+03,-5.535136446314151044e+02,-3.931001339635154750e+02,-2.003035922886962794e+02,-1.152003845729876872e+02
2.081986595419968125e+03,-7.053014421192162899e+02,-2.935525318865893496e+02,-4.138578254707641690e+02,-1.489347918128350727e+02
2.326970482778706810e+03,-2.336130092575020853e+02,-5.396283620692921090e+01,-4.864257517071145571e+02,-4.629377993681723780e+01
1.749654495017083264e+03,-3.449788586830814552e+02,4.310888060105889394e+02,4.253318215946399050e+01,-2.810001025976534947e+02
8.828078985044359115e+02,-1.432269112836381169e+02,2.407084437613786463e+02,4.111641213600902915e+02,-4.617551901660401370e+01
2.607031221031205405e+03,-6.468059584012936511e+02,3.870216851319730154e+02,5.408697216077011944e+02,-8.144840628667824944e+01
2.089509699551902486e+03,-9.666391513855485300e+02,1.759203644867166929e+02,2.511002407864164638e+02,-5.327248552223924349e+01
1.888196775417264462e+03,3.067121732518629642e+02,2.151634614586330372e+02,-2.914393965490817777e+02,1.579132051497927414e+01
3.273641144109947618e+03,-5.604226205522594739e+01,5.509178842316730424e+02,-2.334115334798226797e+02,-3.026340489702483296e+02
1.556902145390028863e+03,-7.767597340402753616e+02,2.230644232334498724e+02,-1.327386955177540244e+02,-7.486239646278849591e+01
1.717656510912533577e+03,4.341698593088672737e+02,5.044231489018599746e+01,-1.072316266288437561e+02,-3.879232484699099359e+01
2.208833145098503792e+03,-3.206770946482658360e+02,1.854313696562011273e+02,-1.762005820425286799e+02,-3.609919083883737017e+02
2.890857922399525251e+03,-1.514347133666202971e+01,-5.092107125662847977e+01,-1.505628355512486962e+02,-1.505805849657281783e+02
-1.703165062034154971e+03,4.213127133881549184e+02,-1.132785650621613769e+02,-1.502494849696998642e+02,-9.275532591951876782e+01
-9.994558150657990154e+02,-5.026394186991145716e+02,-1.751341025162293192e+02,-9.395187362571189738e+01,1.739916895439173175e+02
1.478455271641418221e+03,-5.457347625671753804e+02,5.618388809929399486e+02,1.921787705447474437e+01,-4.345345254389859520e+02
1.347513551597782680e+03,4.093465170427589896e+02,3.566784662907948018e+02,-1.302606348427798935e+02,-2.579900443350455248e+02
1.538450365554055679e+03,-6.740542597382873282e+02,4.149090139935019579e+02,4.595129183155186325e+01,-4.759146469531213484e+02
1.130199979876284488e+03,-8.868540865430783526e+01,2.189102976702290277e+02,2.199299453392763226e+01,-2.831101834718968462e+02
2.040787988982293427e+03,-6.236766490714868496e+02,-1.734063446351460414e+02,-2.326311807271408441e+02,-1.953244265735213503e+02
2.399271526194872422e+03,-3.375901104131353918e+02,1.667849069713086294e+02,-1.328612655629169979e+02,-4.991737208607679577e+02
2.388510499012907985e+03,3.418925100738022138e+02,7.897768929295344265e+01,-1.458338932638946339e+01,2.610090019682141005e+01
1.586230339305002644e+03,-2.314747333975767276e+02,2.575028759805271079e+02,3.769707993631603813e+02,-1.840120663444740785e+02
3.014401514272605027e+02,-7.197314263295212413e+02,7.951780498288141530e+01,-4.440329279012465946e+01,5.828296242514827696e+01
3.014801401800101758e+03,-4.265754598442982228e+02,-1.299075811806711727e+02,-2.210754026448312572e+02,-4.531243961914141138e+00
2.818849732302815028e+03,-5.613308769718707936e+02,4.539120500110292937e+02,5.349649953193228669e+01,-7.198031588530581359e+01
3.452448163924306300e+03,1.928790208163044184e+01,1.351402463791315824e+02,1.927163321125366338e+02,5.179651068037328798e+01
6.487439671186622263e+02,-5.758639308104908423e+02,1.329164081358093767e+02,-1.000178383502537294e+01,-4.561619780061605667e+01
9.687882340776798173e+02,-2.121674300636784949e+02,1.180835992581014864e+02,-2.065686126903790978e+02,-2.101302997970961712e+02
1.927239565169157231e+03,-5.825411757342635610e+02,3.084003030504782714e+02,1.478561528392841637e+02,4.411962596009344395e+01
1.399633667701808918e+03,1.499939830388194935e+02,-9.204642149639067839e+01,3.291437707374796418e+01,2.776562227056876395e+02
3.438641876904153833e+03,-2.053041311521919567e+02,-1.072602756223786145e+02,-3.360859765504700647e+01,-2.382486416705571912e+02
2.382449273436356634e+03,-5.275335983685964720e+02,3.416115839363452977e+01,1.037153489845158276e+02,-7.400795939081217512e+01
9.723019197742895585e+02,-6.487844922871520339e+02,-3.062995389893565061e+02,-2.210189500162028864e+01,-1.060316077771722831e+02
-1.533621172796189512e+03,-2.064930306930581878e+02,1.416808158082110367e+02,-1.490952233035496732e+01,-3.710141756639755783e+01
-6.609882718504474042e+02,-2.475153728285735326e+02,6.069286353845566850e+01,1.090459060908158904e+02,-3.147144441082194817e+02
1.584172116444577568e+03,-2.053319859972019117e+02,4.207065148997015172e+02,1.701057713330962713e+02,-7.830597977595999737e+01
7.612943844042291630e+02,-8.595463275653975188e+02,5.209067677932747529e+02,6.354348637312104131e+01,-4.125220527979818712e+02
1.077559794369928795e+03,-7.103521675712454453e+02,3.624425921620798476e+02,1.170991365968097426e+02,-5.677618716443235058e+01
1.184839476425673865e+03,2.045085810716693970e+02,-2.476223842877844561e+02,9.365944927665198705e+00,2.926876674640982969e+02
2.986151692052756971e+03,-9.284131571969332981e+02,-7.730785463748077291e+01,-1.872685544309149464e+02,-2.040329027643418840e+02
5.307531000933448695e+02,-1.527737309926721139e+02,-4.533368299136980539e+01,-1.258517724801239410e+02,4.206751907015940617e+01
1.453922066720718703e+03,-3.263634383575407014e+02,-3.619349804848461645e+02,1.467591741129643168e+01,1.739948015919900683e+02
1.499166466725208011e+03,-3.534082628190701598e+02,4.582347577025935692e+01,-3.840843196317531039e+01,-1.134524184075783921e+02
1.137130324881114348e+03,-8.842412940966507904e+02,1.096599564327194685e+02,-6.690859428731871006e+00,-1.717020811333408119e+02
-5.647257630032783027e+02,7.193531979699986323e+01,-1.079314872608597966e+02,-7.534276450162066396e+01,7.204012859515879086e+01
1.153396109548188406e+03,-2.301449421577530359e+02,-1.744927439103296081e+02,-8.324438157972615215e+01,-1.025442960825986916e+02
2.977975297416612648e+03,-1.954265414107058234e+02,2.241844993014850900e+02,-2.378718501671712318e+02,-3.231198452540054973e+02
1.570368492187138372e+03,-7.687329237075111621e+01,-2.161427772949291750e+02,-2.303409037270546662e+02,-1.254262708691914696e+02
1.906109044622654892e+03,3.107915939109712866e+01,4.112222117354113493e+01,-1.724888335698811375e+02,3.303299948960010113e+01
6.142989257595658046e+02,-6.770069197015592408e+02,2.458868144019200770e+02,-6.873053050906675310e+01,2.253283338722621920e+01
1.665881504336610760e+03,-3.036978363033708206e+02,3.805794976663954685e+02,-7.417764578150598709e+01,-8.984101455128644886e+01
1.765939434653508897e+03,-2.280081004051633187e+01,2.852126423271551516e+02,2.200973388833164961e+02,-9.921901985480546671e+01
1.796597511473692521e+03,1.898484152794151782e+02,2.545956867914773909e+02,-2.236114899179033841e+02,1.578189530601207196e+02
3.492402661170954616e+03,-7.667739960312102312e+02,1.509862754050859905e+02,4.074156758026766312e+01,-1.340079152290642526e+02
3.401752879206597754e+03,-9.526009912243403051e+02,4.105473566520392410e+02,5.437763461826329348e+01,-1.617341980714568876e+02
2.548875209869805531e+03,-2.488243963105319949e+02,3.705665917866992913e+02,-1.071263129363103275e+02,-2.360976352705395414e+02
4.232354931631858562e+03,7.318741829777020484e+02,-9.257690814852169581e+01,-1.995600152675213224e+02,-1.359909634058661538e+02
2.337983601794835522e+02,-8.511814573939756201e+01,1.523622343304327842e+02,-5.253422906009376447e+02,-1.482314379854821880e+02
3.365577402414411523e+01,-2.495965369538110110e+02,1.379578664594529300e+02,-2.001772526832653796e+02,-6.319951189814551640e+01
8.449958847159537072e+02,2.594555183683928590e+02,3.558608858118521994e+02,-9.296662333404088940e+01,-1.288685029644985320e+02
3.507975381782486238e+03,2.063672678991634655e+02,2.792480114445484105e+02,1.036010784956651491e+02,2.489076802634551555e+01
1.010912922221704207e+03,2.455249006103858278e+02,2.153453097114688717e+02,9.727391718069526405e+01,2.539829393658710615e+02
3.341791990243374130e+03,-1.835240571089739490e+02,1.265776236586795278e+01,-9.974307586976607354e+01,-8.797492987620914562e+01
2.005418389963251002e+03,-7.929085018295522787e+02,-1.033079267286380514e+02,-1.392325840259973404e+02,-2.322465604178718763e+02
1.457558079105982415e+03,4.905799791201557127e+02,1.329941583372611831e+02,3.132111937409189864e+02,-1.172225370337029347e+02
3.763738196859836762e+02,-7.263787280130079580e+02,-3.471973434783981247e+02,-2.267210687921082624e+01,-2.187258950965104418e+02
2.138142809811390634e+03,-3.067482648490378665e+02,2.951413147450753627e+02,-1.217271349153664062e+02,-3.185543743659017650e+02
3.303623544759971082e+03,-4.950165138708016457e+02,-1.488173570665671832e+02,-1.595412822940014621e+02,1.162330866263007678e+01
3.091126083907099655e+03,-1.680909419206123800e+02,-2.994696842224319084e+02,-2.279418366703932293e+02,-3.141050839152239291e+02
3.219873700192053548e+03,1.997572361183528074e+02,-3.435676686798311863e+01,5.170082980766015908e+02,5.995827157828338727e+01
2.063708228829883410e+03,-1.068617790689311562e+02,1.886987730754218830e+02,-5.741263569014861190e+01,-1.814285290016773615e+02
9.528515856578113699e+02,-7.300383717315861531e+02,-1.999106483156662364e+02,-1.854746244748426136e+02,-2.513282513059282053e+02
5.040970797467276157e+02,-5.914178412981162865e+02,-4.111705977759610278e+02,2.641792707913874096e+02,-1.936890276154671398e+01
9.798276856285704071e+02,1.028481529418632135e+03,-3.040180224362927106e+02,1.320666664182852799e+02,-1.932542231752899795e+02
-1.257044582290935750e+03,1.874184517442687081e+02,3.121757274985870936e+02,-7.056149825980618573e+01,-2.455538023976831710e+02
-1.399012883558826161e+03,-3.214637145066528205e+02,2.945784630782776503e+02,8.394766537752709201e-01,1.000931095900409105e+02
-1.863456632951875235e+03,5.296520629769306652e+02,-1.243629716460888375e+02,2.167747916217080828e+01,1.196619536121534395e+02
7.764097639112546858e+02,-4.336254212264720991e+02,-2.997686739319008709e+01,-2.721917531565628110e+02,3.554465279418811718e+01
1.873942826612229283e+03,-6.043635030797642003e+02,2.301622365292516292e+02,9.904608047989563957e+00,2.029043104772216282e+02
4.457811222485064491e+02,-1.005843129813455903e+03,4.351442536307985165e+02,4.418765583728639967e+01,-8.167627126152167705e+01
2.457990713102287827e+03,-6.781447932890110906e+02,7.692517985492980870e+02,5.848730916121640178e+01,-1.696828072388827309e+02
2.978384297801231241e+03,-3.537982228327951475e+02,4.661621792953175145e+02,3.515336218527511658e+00,-1.694386100433671061e+01
2.741344683753837216e+03,-1.069507895874716041e+03,1.078623932617468917e+01,-4.680740460196422958e+01,-3.058887025852516217e+02
3.190697001414850092e+03,-5.734220362792357264e+02,4.655441360633792556e+02,2.368847477093348175e+02,-1.779630853649499045e+02
2.706570948685631720e+03,-4.881504171772773475e+02,3.560558440817300152e+02,6.213282601902717062e+01,-2.484308305162757904e+02
2.859212633646496215e+03,-1.886662228417828544e+02,-1.764474438668042637e+02,6.001871252592813022e+01,-1.462233663042299270e+02
5.122762549351954476e+03,-2.010108524953485016e+02,-3.092605734446885322e+02,1.072202375463550084e+02,-2.758447543055007145e+02
7.159781599385277104e+02,1.091173524658521956e+03,-2.244371879490484218e+02,3.074341964816823491e+01,-5.883770476384818870e+00
-1.276418832573287546e+03,2.963868313858651504e+02,-1.626780449027226183e+01,3.700698179603441531e+02,1.076362965488347889e+01
4.211552676115646136e+03,-5.154065324966684329e+02,3.267038490297655926e+02,-1.877616947860312635e+01,-2.290631454683387176e+02
3.687528283125402595e+03,-1.285561024431794522e+03,-2.796792577026940876e+02,-3.289669720751896307e+02,-3.769659144089868050e+02
2.180747009195428348e+02,-7.520233406694810583e+02,-6.176600776716076524e+01,7.675745223865020250e+01,-4.869227836903296947e+01
1.547038515657622384e+03,-7.843676262466781282e+02,-1.790484643134344935e+02,-9.504434344396088363e+01,-3.757237777160166843e+02
1.586599400312051785e+03,-7.236776539532583001e+02,-2.344875458368505861e+02,2.420589547439190881e+02,-1.962792925368843271e+02
1.993095783309646549e+03,-5.174311652580013288e+02,3.613234858873400981e+02,-5.918280735695064720e+01,-2.079443439193324252e+02
3.507666446966746662e+03,-2.411635001418448212e+02,2.236541454947182785e+02,-7.550519742981246729e+00,-1.378982971737008540e+02
3.190232742699668961e+03,-2.175689214922871031e+02,4.432946226315515332e+02,-6.612485328428834919e+01,-6.900947454528203195e+01
2.291241092434660914e+03,2.906628170351260110e+02,6.392850761344565313e+00,-3.426002741501696960e+02,-4.317046686770036246e+01
